fecha,compras_contrato
2018-02-19,194025510.16000003
2018-02-20,196214066.86999997
2018-02-21,195367428.97
2018-02-22,194505382.29000002
2018-02-23,196147838.1
2018-02-24,188449530.92
2018-02-25,175467854.68
2018-02-26,194792754.89
2018-02-27,194724523.27999997
2018-02-28,193378353.67000002
2018-03-01,191183142.49999997
2018-03-02,192752702.56
2018-03-03,186400829.07000002
2018-03-04,172530916.23999995
2018-03-05,192457155.77999997
2018-03-06,192464354.15
2018-03-07,193238089.42000005
2018-03-08,193808598.75000003
2018-03-09,192649881.95
2018-03-10,184537831.06
2018-03-11,168159413.34
2018-03-12,189975013.98
2018-03-13,193856549.49
2018-03-14,194061120.12000006
2018-03-15,193746711.47
2018-03-16,191944833.79999995
2018-03-17,185269073.60000002
2018-03-18,171542792.96999997
2018-03-19,172198774.02000004
2018-03-20,191559683.95999998
2018-03-21,193377343.96999997
2018-03-22,193506992.32999998
2018-03-23,194359978.42
2018-03-24,186949005.61999997
2018-03-25,174252482.97
2018-03-26,192385705.53000006
2018-03-27,192853652.81
2018-03-28,190838659.97999996
2018-03-29,171043831.66
2018-03-30,166376827.01999995
2018-03-31,178422494.23999998
2018-04-01,173466251.57999998
2018-04-02,193785802.62999997
2018-04-03,196565587.59000006
2018-04-04,197549345.17
2018-04-05,198289118.07
2018-04-06,199705529.7
2018-04-07,192318387.36999997
2018-04-08,177086846.96
2018-04-09,196517967.33
2018-04-10,199720873.37000006
2018-04-11,201013220.92
2018-04-12,200955691.73000002
2018-04-13,201758058.68
2018-04-14,193456596.34
2018-04-15,178020561.47
2018-04-16,198679220.60999998
2018-04-17,198878800.94
2018-04-18,200024079.42999998
2018-04-19,200127540.18999997
2018-04-20,196842396.0
2018-04-21,189405961.61999997
2018-04-22,176618280.51
2018-04-23,198566151.29000002
2018-04-24,200089595.53
2018-04-25,199897618.48999998
2018-04-26,201023749.69
2018-04-27,201614474.79999998
2018-04-28,195572113.78
2018-04-29,179946489.08999997
2018-04-30,197389283.96
2018-05-01,186996593.10000002
2018-05-02,207025936.63
2018-05-03,209184061.71000004
2018-05-04,208214398.18000007
2018-05-05,201916530.24
2018-05-06,185559298.98000002
2018-05-07,207489379.35999998
2018-05-08,207549463.96000004
2018-05-09,209203201.35999995
2018-05-10,210373172.74000004
2018-05-11,211793734.83
2018-05-12,203152227.52
2018-05-13,185967056.64999998
2018-05-14,186585377.87
2018-05-15,208602730.19000003
2018-05-16,209724219.83000004
2018-05-17,211107891.89
2018-05-18,210335313.25000006
2018-05-19,203810450.42000002
2018-05-20,187794314.76999992
2018-05-21,208167108.24000004
2018-05-22,210407633.18999997
2018-05-23,208912086.61
2018-05-24,209364580.51000005
2018-05-25,210363772.65
2018-05-26,203069796.92999998
2018-05-27,187122491.82999998
2018-05-28,207166555.42999998
2018-05-29,209132905.34
2018-05-30,209603424.89000005
2018-05-31,209433268.53
2018-06-01,213444376.11000004
2018-06-02,204883150.17
2018-06-03,191094207.42999998
2018-06-04,194268519.05000004
2018-06-05,215023233.45999998
2018-06-06,216018852.43999997
2018-06-07,216305866.29000005
2018-06-08,216118546.47000006
2018-06-09,207475060.71
2018-06-10,191774570.44000006
2018-06-11,193594135.65
2018-06-12,214754828.66000006
2018-06-13,215783298.03000003
2018-06-14,214818856.54
2018-06-15,214245526.97
2018-06-16,206046894.26
2018-06-17,191790143.99
2018-06-18,213313578.64000002
2018-06-19,214395379.42000005
2018-06-20,214177693.76999995
2018-06-21,214025348.41
2018-06-22,214525134.45999998
2018-06-23,207294006.33
2018-06-24,193140851.07
2018-06-25,214289100.8
2018-06-26,215871931.44000003
2018-06-27,215654948.65000004
2018-06-28,214843796.54000002
2018-06-29,214320053.22999996
2018-06-30,206131218.77999997
2018-07-01,192553000.84
2018-07-02,194114831.13999996
2018-07-03,212637493.68
2018-07-04,214112894.35
2018-07-05,215202619.33
2018-07-06,216011310.14999998
2018-07-07,204588660.09
2018-07-08,193025383.89000002
2018-07-09,214250615.63
2018-07-10,216051282.69
2018-07-11,216137124.81
2018-07-12,219050354.62
2018-07-13,218713615.13
2018-07-14,206804255.02
2018-07-15,195002201.39999998
2018-07-16,213606588.33
2018-07-17,216903896.82
2018-07-18,215377081.07999998
2018-07-19,215994354.59
2018-07-20,197537653.07
2018-07-21,201743627.68000004
2018-07-22,192558410.96
2018-07-23,215273715.62
2018-07-24,217406514.50000003
2018-07-25,217051629.76999998
2018-07-26,217280535.85
2018-07-27,216557260.63
2018-07-28,207188179.39999995
2018-07-29,195709922.02
2018-07-30,216735156.28999996
2018-07-31,217200911.92000002
2018-08-01,217261854.19000003
2018-08-02,217728414.11
2018-08-03,219195185.44
2018-08-04,212848868.10000002
2018-08-05,197339513.98000002
2018-08-06,216223509.46
2018-08-07,199605423.94999996
2018-08-08,217540305.81
2018-08-09,218792971.17000002
2018-08-10,218846342.34000003
2018-08-11,209330429.23999998
2018-08-12,194231370.05
2018-08-13,216572696.5
2018-08-14,219156179.92
2018-08-15,219145584.98
2018-08-16,218585292.20999995
2018-08-17,218431133.04000002
2018-08-18,210539018.57
2018-08-19,195466707.34
2018-08-20,196014937.46
2018-08-21,216372881.98000008
2018-08-22,218958153.90999997
2018-08-23,218452025.62000003
2018-08-24,219325007.12000006
2018-08-25,210752637.82999998
2018-08-26,196343576.53
2018-08-27,218851454.04000002
2018-08-28,219463780.42999998
2018-08-29,217986603.20000002
2018-08-30,219136186.07
2018-08-31,219199930.34999996
2018-09-01,210826885.61999997
2018-09-02,193736779.67
2018-09-03,214338335.73000002
2018-09-04,217911018.4
2018-09-05,217990342.28
2018-09-06,220241222.66000003
2018-09-07,220033708.40000004
2018-09-08,213339573.62999997
2018-09-09,197719327.50999996
2018-09-10,217712592.5
2018-09-11,218951384.56000003
2018-09-12,219420878.95
2018-09-13,218480042.04
2018-09-14,219105795.18999997
2018-09-15,210961400.65
2018-09-16,195544008.67
2018-09-17,216256017.04999998
2018-09-18,218508892.99
2018-09-19,220347602.98
2018-09-20,220616064.46999997
2018-09-21,219915541.41
2018-09-22,211999058.85999995
2018-09-23,195947189.13
2018-09-24,216038178.85
2018-09-25,217057227.66
2018-09-26,217424129.77
2018-09-27,219183288.11999997
2018-09-28,219525502.00999996
2018-09-29,211615624.69
2018-09-30,196508997.28
2018-10-01,220524085.95999995
2018-10-02,223472868.93
2018-10-03,221423621.20999998
2018-10-04,222046534.54000002
2018-10-05,223619979.32000002
2018-10-06,215346297.78000003
2018-10-07,200017596.02
2018-10-08,221096293.86
2018-10-09,222697876.83000004
2018-10-10,222922260.51999998
2018-10-11,223225990.44
2018-10-12,223341805.68
2018-10-13,215686966.61999997
2018-10-14,199621298.21
2018-10-15,198773152.9
2018-10-16,222778412.52
2018-10-17,225782949.04
2018-10-18,226852402.05
2018-10-19,225517170.82
2018-10-20,219106214.71999997
2018-10-21,203653219.26999998
2018-10-22,223927988.04
2018-10-23,224423402.11999997
2018-10-24,223470859.40999997
2018-10-25,227392450.53000003
2018-10-26,227043866.78
2018-10-27,220446135.88999996
2018-10-28,204518451.06999996
2018-10-29,224489422.38
2018-10-30,226385918.73999998
2018-10-31,226480931.27999994
2018-11-01,221712817.73999995
2018-11-02,222167808.16
2018-11-03,215374312.94999996
2018-11-04,199219284.86
2018-11-05,200939904.63
2018-11-06,221057274.64
2018-11-07,222866371.17000002
2018-11-08,223613117.09999993
2018-11-09,222856352.68
2018-11-10,214815554.86000004
2018-11-11,199107543.21999997
2018-11-12,200640944.21999997
2018-11-13,221218151.82999995
2018-11-14,221069386.04
2018-11-15,222550654.75000003
2018-11-16,220976560.52
2018-11-17,213800600.03
2018-11-18,198073500.61
2018-11-19,218883511.14999998
2018-11-20,220918497.58
2018-11-21,220529195.84
2018-11-22,221102744.79999995
2018-11-23,221541718.05
2018-11-24,214305898.72
2018-11-25,199148452.67999998
2018-11-26,220222078.69999996
2018-11-27,220481663.08999997
2018-11-28,220535855.99000004
2018-11-29,220169401.53999996
2018-11-30,221513042.42999995
2018-12-01,207360920.92000002
2018-12-02,193219129.84999996
2018-12-03,212392102.73999995
2018-12-04,213794989.92999998
2018-12-05,213809304.44
2018-12-06,213011304.61
2018-12-07,208717259.69
2018-12-08,190106761.05000004
2018-12-09,189213669.48000002
2018-12-10,209233089.65
2018-12-11,211139642.08000004
2018-12-12,211965684.85
2018-12-13,211793381.39
2018-12-14,210724049.83000004
2018-12-15,202712702.26000002
2018-12-16,189502588.51000002
2018-12-17,207739972.50999996
2018-12-18,209951929.82000002
2018-12-19,210087086.99999997
2018-12-20,209242231.64999998
2018-12-21,206777583.50000003
2018-12-22,201206828.04999998
2018-12-23,187251281.34
2018-12-24,195301788.03999996
2018-12-25,177956562.52
2018-12-26,201465403.05
2018-12-27,203661685.76
2018-12-28,202846252.15
2018-12-29,196224745.13000003
2018-12-30,183418224.07000002
2018-12-31,190854827.73000002
2019-01-01,155818226.53000003
2019-01-02,178528123.13
2019-01-03,187010714.13
2019-01-04,187328970.63
2019-01-05,182034566.11
2019-01-06,168156851.63999996
2019-01-07,169732826.22
2019-01-08,190926344.90999997
2019-01-09,191590755.17
2019-01-10,191281669.58
2019-01-11,192822966.24
2019-01-12,186545017.41
2019-01-13,173595968.76999998
2019-01-14,191274739.20000002
2019-01-15,192352598.62000003
2019-01-16,192722125.49
2019-01-17,192929519.31
2019-01-18,192418891.93999997
2019-01-19,184564247.85999995
2019-01-20,170268231.79999998
2019-01-21,187624876.76999995
2019-01-22,190098327.76999998
2019-01-23,191030022.78000003
2019-01-24,191993563.22
2019-01-25,191069080.44000003
2019-01-26,183620335.2
2019-01-27,172095351.91000003
2019-01-28,190103747.83
2019-01-29,190590932.75
2019-01-30,191656153.21999997
2019-01-31,192011336.04000002
2019-02-01,191975475.18999997
2019-02-02,187108281.30999997
2019-02-03,171356758.7
2019-02-04,191608745.18
2019-02-05,193849579.81
2019-02-06,194550734.35000002
2019-02-07,195700856.3
2019-02-08,194886354.38
2019-02-09,189349256.58999997
2019-02-10,175299013.38000003
2019-02-11,193055436.35999998
2019-02-12,194241158.77999994
2019-02-13,191573859.00999996
2019-02-14,196794757.72000003
2019-02-15,198001778.87999994
2019-02-16,190775399.86
2019-02-17,174431650.18
2019-02-18,195237040.04999998
2019-02-19,194983111.14000002
2019-02-20,196182215.14000005
2019-02-21,195185108.40999997
2019-02-22,196044626.73999998
2019-02-23,188937170.0
2019-02-24,174030347.8
2019-02-25,194955024.79999998
2019-02-26,195874052.70999998
2019-02-27,197930023.45000002
2019-02-28,197851410.81000003
2019-03-01,194440662.01
2019-03-02,189027139.21
2019-03-03,172342541.81
2019-03-04,193119781.42
2019-03-05,194095199.14
2019-03-06,194208357.01
2019-03-07,195009931.45
2019-03-08,195615087.91000003
2019-03-09,189653531.46999997
2019-03-10,175896126.73
2019-03-11,192906715.86
2019-03-12,193174636.46000004
2019-03-13,192251551.13999996
2019-03-14,194096111.67000005
2019-03-15,193501751.05
2019-03-16,188372049.95999998
2019-03-17,172491752.92
2019-03-18,192041802.94000006
2019-03-19,194073241.12000003
2019-03-20,194957957.12000006
2019-03-21,195965619.31
2019-03-22,197106412.29000002
2019-03-23,190251565.23
2019-03-24,176542767.67
2019-03-25,177739956.39
2019-03-26,196384254.29
2019-03-27,196635279.91000003
2019-03-28,196516805.34
2019-03-29,196944039.15000004
2019-03-30,188469151.82999998
2019-03-31,175629734.86
2019-04-01,198975619.32
2019-04-02,200960387.17
2019-04-03,200536446.10999998
2019-04-04,201307015.15000004
2019-04-05,199339946.3
2019-04-06,193154076.22
2019-04-07,180760900.83999997
2019-04-08,200594897.73000005
2019-04-09,201309678.34000003
2019-04-10,202176571.11000004
2019-04-11,200867412.99
2019-04-12,201417464.87999994
2019-04-13,193913901.01000002
2019-04-14,181772059.86
2019-04-15,198684877.29
2019-04-16,198307205.58999997
2019-04-17,199258103.59000003
2019-04-18,178970378.58
2019-04-19,174636255.75
2019-04-20,184906019.08999997
2019-04-21,178336163.42000002
2019-04-22,199477183.55
2019-04-23,201673648.59
2019-04-24,203012623.02999997
2019-04-25,202665700.72999996
2019-04-26,205726322.14999998
2019-04-27,196819905.18000004
2019-04-28,183130523.59999996
2019-04-29,201664657.86999995
2019-04-30,202506151.52
2019-05-01,188342998.95000002
2019-05-02,204974795.82000005
2019-05-03,206367396.04999998
2019-05-04,199632596.28999996
2019-05-05,184130391.06
2019-05-06,205279713.55
2019-05-07,207716341.73999998
2019-05-08,204845830.41000006
2019-05-09,205302886.93
2019-05-10,203012086.07
2019-05-11,200245451.18000004
2019-05-12,185472367.08999997
2019-05-13,206678477.82000002
2019-05-14,209165022.06
2019-05-15,209401620.35
2019-05-16,209195575.93
2019-05-17,211250413.11999997
2019-05-18,203562772.65
2019-05-19,188099072.48
2019-05-20,209510412.43999997
2019-05-21,211163759.95000002
2019-05-22,209825335.14000002
2019-05-23,209812168.70999995
2019-05-24,209372131.81999996
2019-05-25,203446434.56
2019-05-26,187947858.69000003
2019-05-27,206291840.51000002
2019-05-28,211211387.81000003
2019-05-29,209172714.94
2019-05-30,208510236.14
2019-05-31,207186373.80000004
2019-06-01,204339979.15
2019-06-02,191242041.94000003
2019-06-03,192204648.17000005
2019-06-04,214477877.37999997
2019-06-05,217015956.09000003
2019-06-06,215882442.88
2019-06-07,216273636.9
2019-06-08,208307194.89
2019-06-09,193462106.4
2019-06-10,215049857.09
2019-06-11,214432795.69
2019-06-12,214516495.69
2019-06-13,216699892.15
2019-06-14,217700157.48000002
2019-06-15,209925873.92999998
2019-06-16,191267041.79
2019-06-17,215194483.05000004
2019-06-18,217347941.43
2019-06-19,216497753.81999996
2019-06-20,216812865.45000002
2019-06-21,215589052.54
2019-06-22,208368104.63
2019-06-23,192456363.57999998
2019-06-24,192851423.55999997
2019-06-25,213015261.64000002
2019-06-26,215312145.85
2019-06-27,215169035.62
2019-06-28,215359077.8
2019-06-29,205926359.20000002
2019-06-30,190434980.01999998
2019-07-01,190731156.19999996
2019-07-02,210336123.5
2019-07-03,213722905.48
2019-07-04,211704721.77999997
2019-07-05,213698962.75000003
2019-07-06,203546358.53
2019-07-07,191299295.89000005
2019-07-08,211812168.20000002
2019-07-09,213352221.94000003
2019-07-10,215123738.86
2019-07-11,215128326.07999998
2019-07-12,215483622.88000005
2019-07-13,206628091.77
2019-07-14,193522058.14000002
2019-07-15,213883876.17
2019-07-16,214130035.55999997
2019-07-17,214874821.91
2019-07-18,215106960.75999996
2019-07-19,216350522.99999997
2019-07-20,196416312.04999998
2019-07-21,191811199.80000004
2019-07-22,214832703.29999998
2019-07-23,214780554.13
2019-07-24,216703496.69
2019-07-25,214829528.45
2019-07-26,214474550.17000002
2019-07-27,206178102.51999995
2019-07-28,192761337.73000002
2019-07-29,212423211.82000005
2019-07-30,213543252.85
2019-07-31,212604627.11999997
2019-08-01,214417972.83000004
2019-08-02,217131108.96000004
2019-08-03,207012008.12000006
2019-08-04,191962520.57999998
2019-08-05,213682543.59
2019-08-06,214122387.43999997
2019-08-07,196526680.06
2019-08-08,214811701.49
2019-08-09,215429016.11
2019-08-10,207039621.71999994
2019-08-11,193155321.53999996
2019-08-12,215565154.39999998
2019-08-13,217232616.3
2019-08-14,214971845.92999998
2019-08-15,215115198.97999996
2019-08-16,211423374.96
2019-08-17,208309954.63000003
2019-08-18,190115338.99
2019-08-19,191562480.49
2019-08-20,210233562.76000005
2019-08-21,215872230.39
2019-08-22,217362320.51000002
2019-08-23,217104354.71999997
2019-08-24,205334860.90999997
2019-08-25,187795329.61
2019-08-26,214336598.19
2019-08-27,216858669.6700001
2019-08-28,213508845.66
2019-08-29,214027478.89000005
2019-08-30,216013557.92000002
2019-08-31,204234286.20000002
2019-09-01,186102894.12
2019-09-02,211727034.77000004
2019-09-03,211628138.01999998
2019-09-04,213342255.39999998
2019-09-05,216820019.89000002
2019-09-06,215394435.53000003
2019-09-07,208031628.84000003
2019-09-08,190893682.35999998
2019-09-09,214007108.84000003
2019-09-10,215347547.54
2019-09-11,215610978.46999997
2019-09-12,215994634.54
2019-09-13,217475103.47
2019-09-14,209735594.47000006
2019-09-15,191540457.11999997
2019-09-16,214278360.39999995
2019-09-17,215446542.24999997
2019-09-18,216766516.14000002
2019-09-19,218388039.61999997
2019-09-20,215594164.71
2019-09-21,208309626.68
2019-09-22,193401463.73
2019-09-23,216375641.52999997
2019-09-24,215965097.34000003
2019-09-25,218638787.18
2019-09-26,218439943.68999997
2019-09-27,216711010.09999996
2019-09-28,211013688.14000005
2019-09-29,193127642.24999994
2019-09-30,210299179.45999998
2019-10-01,209190981.36
2019-10-02,208765364.53
2019-10-03,213295239.47000003
2019-10-04,212909608.35999998
2019-10-05,206799966.78000006
2019-10-06,188238883.57999998
2019-10-07,212926136.32999995
2019-10-08,212925662.2
2019-10-09,210904174.79
2019-10-10,211388371.77
2019-10-11,212149141.82999995
2019-10-12,203325968.19
2019-10-13,192518370.78999996
2019-10-14,190681837.58
2019-10-15,210933781.89
2019-10-16,213178382.29
2019-10-17,211132787.64000002
2019-10-18,212206039.30000007
2019-10-19,209311243.24
2019-10-20,192136571.56
2019-10-21,216143033.79999992
2019-10-22,216636346.33999994
2019-10-23,215169190.58
2019-10-24,214934467.66
2019-10-25,217554913.87
2019-10-26,210778405.26
2019-10-27,191509984.98999998
2019-10-28,214477245.94
2019-10-29,218476859.85000002
2019-10-30,219223519.11000004
2019-10-31,216813060.74
2019-11-01,217244159.32999998
2019-11-02,206018712.78000003
2019-11-03,191765873.89999995
2019-11-04,192510693.31
2019-11-05,215145110.36
2019-11-06,214231084.93
2019-11-07,214745986.92999998
2019-11-08,214629137.93999994
2019-11-09,207683539.09000006
2019-11-10,193513496.22000003
2019-11-11,196622817.67000005
2019-11-12,213292689.03
2019-11-13,211742224.57999998
2019-11-14,215158823.43
2019-11-15,221632523.09999993
2019-11-16,211541669.58000007
2019-11-17,197878045.01
2019-11-18,216243542.76000005
2019-11-19,215980147.33999997
2019-11-20,217018822.73000005
2019-11-21,213938332.22000003
2019-11-22,212630952.86999995
2019-11-23,208100203.86
2019-11-24,197915156.17000005
2019-11-25,218532497.5
2019-11-26,218476093.46
2019-11-27,217298750.3
2019-11-28,217965120.47
2019-11-29,218556146.22000006
2019-11-30,212703501.43000004
2019-12-01,196864347.85999998
2019-12-02,215654454.85000002
2019-12-03,219727590.0
2019-12-04,216693343.95999992
2019-12-05,216786171.68999997
2019-12-06,216984738.58999997
2019-12-07,208691666.15
2019-12-08,193465420.53
2019-12-09,210803999.42999995
2019-12-10,216885375.18000004
2019-12-11,218741124.70000005
2019-12-12,218225787.43999997
2019-12-13,216967408.72999996
2019-12-14,209099295.04000005
2019-12-15,195651950.20000002
2019-12-16,216986385.23
2019-12-17,212972924.83999994
2019-12-18,215060735.83999994
2019-12-19,217414611.54000005
2019-12-20,216089393.15
2019-12-21,203579362.99
2019-12-22,192651616.45000005
2019-12-23,207336847.79000005
2019-12-24,198137693.80999997
2019-12-25,180239388.98000002
2019-12-26,205422801.14000005
2019-12-27,203036193.54000002
2019-12-28,198052236.11000004
2019-12-29,187113994.27
2019-12-30,198373717.60999998
2019-12-31,192404025.89000002
