fecha,ventas_bolsa
2018-02-16,55741113.51000001
2018-02-17,58253002.859999985
2018-02-18,59024564.900000006
2018-02-19,52322285.98999999
2018-02-20,52028970.44
2018-02-21,51128099.78
2018-02-22,49560921.54
2018-02-23,51064496.969999984
2018-02-24,47777918.07000001
2018-02-25,45523140.31999999
2018-02-26,48754352.29000001
2018-02-27,54083976.42000001
2018-02-28,53765138.599999994
2018-03-01,52647033.2
2018-03-02,54279509.13
2018-03-03,49530015.89
2018-03-04,43958160.04
2018-03-05,57955335.22999998
2018-03-06,49637835.9
2018-03-07,50945066.54000001
2018-03-08,54381979.17
2018-03-09,54420407.68000001
2018-03-10,50628484.5
2018-03-11,47271930.8
2018-03-12,54494231.17999999
2018-03-13,51706362.39
2018-03-14,56721682.38999999
2018-03-15,55169025.34
2018-03-16,59503990.00000001
2018-03-17,58447431.07000001
2018-03-18,52752087.06
2018-03-19,60587570.64
2018-03-20,56058790.730000004
2018-03-21,53400225.12
2018-03-22,65081267.29000001
2018-03-23,59681858.64000001
2018-03-24,49403175.94
2018-03-25,54279253.529999994
2018-03-26,53941170.779999994
2018-03-27,55335001.14999999
2018-03-28,59867895.93999999
2018-03-29,53031865.89999999
2018-03-30,46102113.0
2018-03-31,46151345.61
2018-04-01,49287689.61
2018-04-02,55736279.140000015
2018-04-03,47997607.54
2018-04-04,54366601.870000005
2018-04-05,53807073.56000002
2018-04-06,55277024.93
2018-04-07,61343682.019999996
2018-04-08,56863036.09
2018-04-09,58665393.480000004
2018-04-10,61432757.4
2018-04-11,54441696.93
2018-04-12,55863121.250000015
2018-04-13,60410262.449999996
2018-04-14,59942923.24
2018-04-15,60709247.53
2018-04-16,61786450.41999999
2018-04-17,58072889.17999999
2018-04-18,58230781.27
2018-04-19,58249456.879999995
2018-04-20,61184732.09999999
2018-04-21,63256753.989999995
2018-04-22,57096603.92999999
2018-04-23,59696414.839999996
2018-04-24,59598023.41
2018-04-25,60498884.87
2018-04-26,61693879.03
2018-04-27,57666115.690000005
2018-04-28,56452387.13000001
2018-04-29,50330937.67
2018-04-30,57180805.410000004
2018-05-01,53232904.21000001
2018-05-02,54728846.13000001
2018-05-03,56188401.180000015
2018-05-04,52984642.07
2018-05-05,52476683.67
2018-05-06,54865406.599999994
2018-05-07,53238317.37999998
2018-05-08,49071300.660000004
2018-05-09,52442545.67
2018-05-10,57821840.25000001
2018-05-11,60291158.629999995
2018-05-12,54268990.88999999
2018-05-13,53243639.34
2018-05-14,46600520.25000001
2018-05-15,50386911.7
2018-05-16,50736600.31
2018-05-17,58298082.35
2018-05-18,59872847.529999994
2018-05-19,55939869.38999999
2018-05-20,57954124.92000001
2018-05-21,60275844.64
2018-05-22,58309387.20000002
2018-05-23,54228760.679999985
2018-05-24,59316366.51
2018-05-25,57201430.26
2018-05-26,48570051.57
2018-05-27,43639256.660000004
2018-05-28,59288220.910000004
2018-05-29,62409478.53
2018-05-30,60805732.07
2018-05-31,55480757.31999999
2018-06-01,53488236.45
2018-06-02,56095516.40000001
2018-06-03,51422496.910000004
2018-06-04,54820169.75
2018-06-05,55606937.51
2018-06-06,59905685.43999999
2018-06-07,58402460.46
2018-06-08,62093444.69
2018-06-09,52780780.53
2018-06-10,56242508.18999999
2018-06-11,49740805.77
2018-06-12,54678254.62
2018-06-13,56475821.30000001
2018-06-14,51660149.55
2018-06-15,53179356.6
2018-06-16,58819741.339999996
2018-06-17,54006316.0
2018-06-18,53066524.379999995
2018-06-19,56383511.370000005
2018-06-20,50267819.14000001
2018-06-21,49573818.72
2018-06-22,54000630.86
2018-06-23,53186149.52000001
2018-06-24,44878472.65
2018-06-25,49689114.62
2018-06-26,51734216.07
2018-06-27,52153211.190000005
2018-06-28,58312850.960000016
2018-06-29,48624460.910000004
2018-06-30,55157859.21000001
2018-07-01,48691100.01
2018-07-02,42100661.74000001
2018-07-03,45536290.51
2018-07-04,45983854.28
2018-07-05,45140997.23
2018-07-06,48801606.65
2018-07-07,52419579.099999994
2018-07-08,43540248.78
2018-07-09,50926440.370000005
2018-07-10,51565706.74
2018-07-11,52351376.66
2018-07-12,58884538.78
2018-07-13,55118403.400000006
2018-07-14,56731571.79
2018-07-15,49718026.279999994
2018-07-16,46013951.660000004
2018-07-17,45220880.38
2018-07-18,51145372.489999995
2018-07-19,55797724.13999999
2018-07-20,58867199.00000001
2018-07-21,51675259.940000005
2018-07-22,51220811.220000006
2018-07-23,47296902.24000001
2018-07-24,49348719.78000001
2018-07-25,49736249.37000001
2018-07-26,50047301.65999998
2018-07-27,47796978.82
2018-07-28,51121027.62999999
2018-07-29,47532275.36
2018-07-30,50613108.21999999
2018-07-31,45614986.86999999
2018-08-01,50397593.05
2018-08-02,47577058.680000015
2018-08-03,51629666.970000006
2018-08-04,48428951.49000001
2018-08-05,42004044.349999994
2018-08-06,48485327.75999999
2018-08-07,50467329.309999995
2018-08-08,50447495.660000004
2018-08-09,50763164.27
2018-08-10,54189551.34
2018-08-11,52009985.37
2018-08-12,52955826.95999999
2018-08-13,50919918.01
2018-08-14,46615612.4
2018-08-15,44200510.98
2018-08-16,48462416.889999986
2018-08-17,50969532.28
2018-08-18,49565880.98999999
2018-08-19,42706999.69
2018-08-20,49507161.06
2018-08-21,52607441.199999996
2018-08-22,50043341.35999999
2018-08-23,47380756.06
2018-08-24,49974441.92999999
2018-08-25,48702547.559999995
2018-08-26,41897162.39999998
2018-08-27,52105780.529999994
2018-08-28,58181419.519999996
2018-08-29,56117107.41999999
2018-08-30,51035938.86
2018-08-31,52011336.949999996
2018-09-01,50057286.410000004
2018-09-02,53144809.940000005
2018-09-03,58246649.29999998
2018-09-04,50621059.31
2018-09-05,47185274.98
2018-09-06,52429953.010000005
2018-09-07,54173054.499999985
2018-09-08,54006095.82000001
2018-09-09,52254242.750000015
2018-09-10,53647312.699999996
2018-09-11,51591886.70000001
2018-09-12,49545829.89
2018-09-13,54054488.25
2018-09-14,50721390.84
2018-09-15,56426196.470000006
2018-09-16,44291958.68000001
2018-09-17,43324582.38999999
2018-09-18,55051750.63999999
2018-09-19,52244185.24
2018-09-20,50738298.300000004
2018-09-21,56319144.010000005
2018-09-22,55230656.769999996
2018-09-23,55627615.309999995
2018-09-24,55559473.86
2018-09-25,58120220.010000005
2018-09-26,50627657.03999999
2018-09-27,51081534.999999985
2018-09-28,55839006.4
2018-09-29,43764935.34999999
2018-09-30,48928678.31000001
2018-10-01,50904711.459999986
2018-10-02,50954949.22
2018-10-03,45642220.39000001
2018-10-04,47156773.85
2018-10-05,49360932.61
2018-10-06,50706533.26
2018-10-07,48814690.65
2018-10-08,50640626.66
2018-10-09,49625391.00000001
2018-10-10,47374324.57999999
2018-10-11,44146056.559999995
2018-10-12,49770772.66999999
2018-10-13,47743863.65
2018-10-14,47412576.86
2018-10-15,48589873.04
2018-10-16,49127650.330000006
2018-10-17,50374026.3
2018-10-18,50843611.38999999
2018-10-19,49188607.29000002
2018-10-20,46783292.87
2018-10-21,63806681.28999999
2018-10-22,56748561.699999996
2018-10-23,52015431.67999999
2018-10-24,46486193.21
2018-10-25,42723462.080000006
2018-10-26,49984600.879999995
2018-10-27,46662948.919999994
2018-10-28,40361719.23
2018-10-29,38127601.400000006
2018-10-30,41329666.839999996
2018-10-31,47135665.28000001
2018-11-01,49799312.610000014
2018-11-02,53916097.91
2018-11-03,45180109.04000001
2018-11-04,50856982.849999994
2018-11-05,54998092.25999999
2018-11-06,53521608.019999996
2018-11-07,55147462.20999999
2018-11-08,58244879.360000014
2018-11-09,56673716.36
2018-11-10,67108285.34000001
2018-11-11,65528412.75
2018-11-12,60475097.20000001
2018-11-13,58560693.51999999
2018-11-14,50940000.269999996
2018-11-15,63318041.5
2018-11-16,67847006.33000001
2018-11-17,70641102.11
2018-11-18,63471376.02999999
2018-11-19,62267806.9
2018-11-20,64538019.84000002
2018-11-21,61849301.03000001
2018-11-22,65253772.58999999
2018-11-23,66419057.1
2018-11-24,66769422.05
2018-11-25,66183361.01
2018-11-26,62182969.83999999
2018-11-27,57407428.52000001
2018-11-28,60149616.92
2018-11-29,62736910.9
2018-11-30,63939907.04
2018-12-01,67607708.45
2018-12-02,57975839.16
2018-12-03,66144289.660000004
2018-12-04,67979906.51
2018-12-05,54515330.12
2018-12-06,64418910.56999999
2018-12-07,68831403.71000001
2018-12-08,62219828.93
2018-12-09,57088577.42
2018-12-10,61218196.320000015
2018-12-11,62164137.059999995
2018-12-12,56079579.15
2018-12-13,61291129.71999999
2018-12-14,46265586.55000001
2018-12-15,42983760.449999996
2018-12-16,38486426.120000005
2018-12-17,50473296.12
2018-12-18,54614181.07
2018-12-19,46357766.31
2018-12-20,50019151.14
2018-12-21,48316931.6
2018-12-22,60103095.13999999
2018-12-23,49318582.410000004
2018-12-24,45317391.11
2018-12-25,42112401.37
2018-12-26,43681535.449999996
2018-12-27,46600835.44000001
2018-12-28,43801206.620000005
2018-12-29,43484045.849999994
2018-12-30,46645469.669999994
2018-12-31,50060384.12
2019-01-01,43661578.45
2019-01-02,58788729.25
2019-01-03,54793203.42000001
2019-01-04,55513061.16
2019-01-05,58118676.75000001
2019-01-06,47158298.00000001
2019-01-07,46617985.11000001
2019-01-08,59035857.279999994
2019-01-09,45619358.4
2019-01-10,58553438.75
2019-01-11,53802431.0
2019-01-12,49825559.29000001
2019-01-13,41942459.53
2019-01-14,46496129.98000001
2019-01-15,54479344.86
2019-01-16,53233641.1
2019-01-17,54321516.70999999
2019-01-18,53349850.88
2019-01-19,62090111.550000004
2019-01-20,56593156.269999996
2019-01-21,61780492.449999996
2019-01-22,57615577.02
2019-01-23,60529617.71
2019-01-24,58832127.67
2019-01-25,60850326.71
2019-01-26,57292747.32000001
2019-01-27,49404610.480000004
2019-01-28,57026519.7
2019-01-29,57085070.44
2019-01-30,53225521.76
2019-01-31,55856711.239999995
2019-02-01,63218849.43000001
2019-02-02,56883321.4
2019-02-03,47589538.4
2019-02-04,57170417.13
2019-02-05,60544761.99
2019-02-06,57839717.20000001
2019-02-07,65686621.510000005
2019-02-08,66476904.58999999
2019-02-09,58955558.88
2019-02-10,56282124.58
2019-02-11,65849930.61000001
2019-02-12,54809339.940000005
2019-02-13,62992985.60000001
2019-02-14,61799731.769999996
2019-02-15,60635632.78000001
2019-02-16,59039493.47999999
2019-02-17,56356827.97999999
2019-02-18,58357853.40999999
2019-02-19,57798688.58
2019-02-20,56801913.73
2019-02-21,58104335.24
2019-02-22,62128417.449999996
2019-02-23,54756071.199999996
2019-02-24,50870394.44
2019-02-25,55815206.21999999
2019-02-26,64600656.400000006
2019-02-27,52586917.230000004
2019-02-28,59768758.48000001
2019-03-01,58366109.56000001
2019-03-02,65166447.12000001
2019-03-03,50132062.77999998
2019-03-04,56665082.84
2019-03-05,61460683.940000005
2019-03-06,64283251.110000014
2019-03-07,59273995.7
2019-03-08,55912819.6
2019-03-09,57544292.109999985
2019-03-10,52046091.47
2019-03-11,56767316.809999995
2019-03-12,57566763.77
2019-03-13,59494560.32000001
2019-03-14,61706453.190000005
2019-03-15,60374243.15
2019-03-16,56136066.87999999
2019-03-17,55162374.31000001
2019-03-18,58379436.07
2019-03-19,56147155.95
2019-03-20,59365430.68999999
2019-03-21,57748806.059999995
2019-03-22,53502025.650000006
2019-03-23,55856640.53000001
2019-03-24,52600484.699999996
2019-03-25,53154574.88999999
2019-03-26,62776988.370000005
2019-03-27,62517145.85
2019-03-28,67630117.72
2019-03-29,62822648.62999998
2019-03-30,64149696.92999999
2019-03-31,62378702.46000001
2019-04-01,61956024.56
2019-04-02,61142848.53999999
2019-04-03,59817577.67
2019-04-04,60736719.779999994
2019-04-05,64815768.789999984
2019-04-06,60585386.41
2019-04-07,54310018.36000001
2019-04-08,63167605.820000015
2019-04-09,66248047.88
2019-04-10,62121061.99999999
2019-04-11,62453811.63999999
2019-04-12,64193912.699999996
2019-04-13,63495433.23000001
2019-04-14,58361338.74999999
2019-04-15,57121861.519999996
2019-04-16,60342285.68000001
2019-04-17,61811375.41
2019-04-18,63623364.48000001
2019-04-19,58133920.29
2019-04-20,61926029.300000004
2019-04-21,62983567.150000006
2019-04-22,60591107.96
2019-04-23,60264377.370000005
2019-04-24,64530917.2
2019-04-25,66118598.11
2019-04-26,65067271.35
2019-04-27,70219048.45
2019-04-28,67453563.51000002
2019-04-29,71162986.57000001
2019-04-30,70259916.2
2019-05-01,67624178.89
2019-05-02,55522436.580000006
2019-05-03,55525580.16000001
2019-05-04,55977710.36999999
2019-05-05,50872246.34
2019-05-06,52254939.43
2019-05-07,53374139.5
2019-05-08,49173620.43
2019-05-09,51677753.370000005
2019-05-10,54769246.88000001
2019-05-11,42915035.160000004
2019-05-12,45456359.18
2019-05-13,59384326.48000002
2019-05-14,58183400.949999996
2019-05-15,62857071.47999999
2019-05-16,62361176.85
2019-05-17,61640899.40999999
2019-05-18,56999441.050000004
2019-05-19,55427866.58
2019-05-20,57916410.870000005
2019-05-21,57855980.75000001
2019-05-22,60399888.32
2019-05-23,55174504.230000004
2019-05-24,60394953.410000004
2019-05-25,54164078.54
2019-05-26,60435867.57
2019-05-27,58936834.17
2019-05-28,59158546.43999998
2019-05-29,59342947.99999999
2019-05-30,65287100.1
2019-05-31,64398934.61000001
2019-06-01,62922956.98
2019-06-02,59237244.69000001
2019-06-03,59701633.150000006
2019-06-04,60979993.029999994
2019-06-05,59808860.91
2019-06-06,57849598.06000002
2019-06-07,63428498.33999999
2019-06-08,55001686.21000001
2019-06-09,64246417.379999995
2019-06-10,60928220.54
2019-06-11,57424483.4
2019-06-12,60502675.9
2019-06-13,58132618.65999999
2019-06-14,61818744.860000014
2019-06-15,57024718.8
2019-06-16,49269455.120000005
2019-06-17,59685088.269999996
2019-06-18,64563200.53999999
2019-06-19,62454246.23000002
2019-06-20,61371903.25999999
2019-06-21,63530874.00000001
2019-06-22,65406471.89999999
2019-06-23,54729180.04
2019-06-24,51852706.72
2019-06-25,50394877.82000001
2019-06-26,57481353.99
2019-06-27,64146103.470000006
2019-06-28,67107237.19
2019-06-29,59659174.47
2019-06-30,53791770.46000001
2019-07-01,57500982.879999995
2019-07-02,56858335.830000006
2019-07-03,58486313.70999999
2019-07-04,59825285.71999999
2019-07-05,63128204.339999996
2019-07-06,62748516.199999996
2019-07-07,62816327.95
2019-07-08,61904458.220000006
2019-07-09,57445021.72
2019-07-10,61966511.489999995
2019-07-11,58823061.45999999
2019-07-12,60893949.89999999
2019-07-13,62821139.12000001
2019-07-14,58883029.72999999
2019-07-15,54461182.519999996
2019-07-16,59801659.95999999
2019-07-17,59336314.51
2019-07-18,62759961.36
2019-07-19,61878263.53000001
2019-07-20,61376490.190000005
2019-07-21,63044236.449999996
2019-07-22,57972879.94
2019-07-23,56770588.36999999
2019-07-24,56167388.53
2019-07-25,57831135.82
2019-07-26,58428373.56000002
2019-07-27,60039718.14
2019-07-28,63928566.61
2019-07-29,66917420.71
2019-07-30,63306851.71
2019-07-31,66236256.859999985
2019-08-01,58658673.64999999
2019-08-02,60514905.42
2019-08-03,63160788.940000005
2019-08-04,59044183.44
2019-08-05,52203524.62
2019-08-06,55496690.32000001
2019-08-07,55459457.519999996
2019-08-08,60603667.24
2019-08-09,63438123.230000004
2019-08-10,64245307.57
2019-08-11,59024846.190000005
2019-08-12,59840666.419999994
2019-08-13,57011718.29
2019-08-14,57295178.70000001
2019-08-15,55173929.6
2019-08-16,53815873.160000004
2019-08-17,57299013.46000001
2019-08-18,60535929.18
2019-08-19,59819169.29000001
2019-08-20,64085404.77
2019-08-21,63621098.10000001
2019-08-22,61923416.55
2019-08-23,62434180.269999996
2019-08-24,64262231.12
2019-08-25,60778971.49
2019-08-26,60307658.87
2019-08-27,56886704.00000001
2019-08-28,52862216.70000001
2019-08-29,52046265.449999996
2019-08-30,60806367.93
2019-08-31,58860131.86000001
2019-09-01,57002155.96
2019-09-02,56524132.169999994
2019-09-03,52299212.12999998
2019-09-04,54529736.27
2019-09-05,58697930.79000001
2019-09-06,58066829.22
2019-09-07,55611882.84999999
2019-09-08,50591544.949999996
2019-09-09,60114195.099999994
2019-09-10,61399557.31
2019-09-11,63677291.98000001
2019-09-12,53900351.51
2019-09-13,52153166.04000001
2019-09-14,51977340.07999999
2019-09-15,49069060.57000001
2019-09-16,50892043.519999996
2019-09-17,52974804.669999994
2019-09-18,54285593.58
2019-09-19,56134652.11
2019-09-20,60992260.08
2019-09-21,49490090.489999995
2019-09-22,40847778.68
2019-09-23,43867504.15
2019-09-24,45563029.1
2019-09-25,60688098.5
2019-09-26,42857065.12999999
2019-09-27,55383150.41
2019-09-28,59330374.86
2019-09-29,42079136.46
2019-09-30,54406451.720000006
2019-10-01,60918640.49000001
2019-10-02,57291441.68
2019-10-03,54905616.95999999
2019-10-04,55754528.08
2019-10-05,50981131.89
2019-10-06,41459293.66000001
2019-10-07,48410897.12
2019-10-08,47318621.77
2019-10-09,46908416.29
2019-10-10,50811142.5
2019-10-11,52942175.00000001
2019-10-12,47611888.919999994
2019-10-13,46400400.720000006
2019-10-14,48523846.63
2019-10-15,50044143.00000001
2019-10-16,49788023.54999999
2019-10-17,46380072.68000001
2019-10-18,62218477.660000004
2019-10-19,49866696.589999996
2019-10-20,48206502.15
2019-10-21,47200386.620000005
2019-10-22,43034368.46999999
2019-10-23,44010709.69000001
2019-10-24,48155163.16
2019-10-25,45341012.23
2019-10-26,45276585.03999999
2019-10-27,48142759.04999999
2019-10-28,53621885.99
2019-10-29,53939545.32000001
2019-10-30,49607567.24999999
2019-10-31,53911541.779999994
2019-11-01,49757635.84
2019-11-02,54595737.47
2019-11-03,45058817.86
2019-11-04,61645835.61
2019-11-05,54662870.650000006
2019-11-06,50248575.9
2019-11-07,53686765.81999999
2019-11-08,49416061.470000006
2019-11-09,45276598.69
2019-11-10,48740585.53999999
2019-11-11,49273686.56
2019-11-12,47903954.74999999
2019-11-13,47120478.019999996
2019-11-14,52094176.720000006
2019-11-15,47295699.24999999
2019-11-16,49331125.44999999
2019-11-17,40987563.37
2019-11-18,43458421.669999994
2019-11-19,49280794.68999998
2019-11-20,46103018.43
2019-11-21,43182905.31000001
2019-11-22,47619861.269999996
2019-11-23,46211917.059999995
2019-11-24,41803586.86000001
2019-11-25,45877739.71
2019-11-26,50527712.61
2019-11-27,48628422.809999995
2019-11-28,49335465.18
2019-11-29,49352667.62
2019-11-30,49127746.06
2019-12-01,43315034.21
2019-12-02,48207130.18999999
2019-12-03,55166261.68
2019-12-04,48551978.49000001
2019-12-05,47719238.19000001
2019-12-06,51901295.71
2019-12-07,43761994.519999996
2019-12-08,41643577.309999995
2019-12-09,56834519.0
2019-12-10,55823962.349999994
2019-12-11,52422789.80999999
2019-12-12,55238635.89000001
2019-12-13,59117220.860000014
2019-12-14,45613633.17000002
2019-12-15,46031465.769999996
2019-12-16,49128514.21000001
2019-12-17,63206439.89
2019-12-18,52517938.53999999
2019-12-19,48431395.49999999
2019-12-20,54757199.64
2019-12-21,54290416.080000006
2019-12-22,52906570.35000001
2019-12-23,60285720.66000001
2019-12-24,55018184.69999999
2019-12-25,43254753.57
2019-12-26,50399904.18
2019-12-27,57905392.77999999
2019-12-28,52075009.16000002
2019-12-29,40892252.51
2019-12-30,46021848.43000001
2019-12-31,40139227.4
