fecha,disp_dec_hidraulica,disp_dec_no_termica,disp_dec_termica,disponibilidad_declarada
2010-04-06,337102.2727272727,120583.33333333333,105840.7738095238,199685.60606060608
2010-04-07,325356.0606060606,121200.0,104056.54761904762,194134.84848484848
2010-04-08,327106.0606060606,121200.0,102880.95238095238,194236.36363636365
2010-04-09,327015.1515151515,121200.0,104061.01190476191,194800.75757575757
2010-04-10,326488.63636363635,120583.33333333333,105241.07142857143,195134.84848484848
2010-04-11,326261.36363636365,117183.33333333333,103724.70238095238,193962.8787878788
2010-04-12,325363.63636363635,117183.33333333333,100211.30952380951,191815.15151515152
2010-04-13,315928.03030303033,113700.0,101017.85714285714,188134.84848484848
2010-04-14,319924.24242424243,113700.0,100962.79761904762,189705.303030303
2010-04-15,320833.3333333333,113700.0,102267.85714285714,190733.33333333334
2010-04-16,325297.3484848485,113700.0,102130.95238095238,192449.24242424243
2010-04-17,332106.0606060606,109866.66666666667,106952.38095238095,197278.7878787879
2010-04-18,333954.54545454547,107566.66666666666,106953.86904761905,197809.84848484848
2010-04-19,326943.1818181818,119750.0,102739.58333333334,193967.42424242425
2010-04-20,315886.36363636365,119750.0,105095.23809523809,190743.9393939394
2010-04-21,315717.80303030304,120583.33333333333,107630.95238095238,192043.18181818182
2010-04-22,304946.96969696967,120583.33333333333,107630.95238095238,187734.84848484848
2010-04-23,308772.7272727273,120583.33333333333,104166.66666666666,187501.51515151517
2010-04-24,285337.1212121212,120583.33333333333,104147.32142857143,178117.42424242425
2010-04-25,290590.9090909091,120583.33333333333,99574.40476190476,177890.9090909091
2010-04-26,321314.393939394,120583.33333333333,100258.92857142857,190528.7878787879
2010-04-27,324878.78787878784,120583.33333333333,106501.48809523809,195132.57575757575
2010-04-28,327227.2727272727,120583.33333333333,102730.65476190476,194152.27272727274
2010-04-29,328515.1515151515,120583.33333333333,102108.63095238095,194350.75757575757
2010-04-30,341159.0909090909,120583.33333333333,101752.9761904762,199227.27272727274
2010-05-01,357431.8181818182,120583.33333333333,102392.85714285714,206062.1212121212
2010-05-02,351840.9090909091,120583.33333333333,102400.29761904762,203829.54545454544
2010-05-03,357681.8181818182,120583.33333333333,97660.71428571429,203753.0303030303
2010-05-04,343884.46969696967,120583.33333333333,100398.80952380951,199628.0303030303
2010-05-05,338748.106060606,120583.33333333333,101569.94047619049,198169.696969697
2010-05-06,338956.4393939394,121200.0,105046.13095238095,200078.7878787879
2010-05-07,354833.3333333334,121200.0,102976.19047619049,205375.75757575757
2010-05-08,355500.0,87800.0,108325.89285714286,205329.54545454544
2010-05-09,354969.696969697,87800.0,109861.60714285714,205899.24242424243
2010-05-10,347416.6666666667,87800.0,101276.78571428571,198507.57575757575
2010-05-11,344681.8181818182,121200.0,103011.90476190476,201333.33333333334
2010-05-12,348439.393939394,120583.33333333333,108702.38095238095,205677.27272727274
2010-05-13,318223.48484848486,120583.33333333333,110732.14285714286,194624.24242424243
2010-05-14,318655.30303030304,120583.33333333333,110468.75,194662.8787878788
2010-05-15,319409.0909090909,120583.33333333333,110888.39285714286,195178.0303030303
2010-05-16,320636.36363636365,120583.33333333333,111549.10714285714,196005.303030303
2010-05-17,326863.63636363635,120583.33333333333,111842.26190476191,198645.45454545456
2010-05-18,319554.92424242425,120583.33333333333,109699.40476190476,194631.0606060606
2010-05-19,309168.5606060606,120583.33333333333,107449.40476190476,189331.0606060606
2010-05-20,318327.6515151515,120583.33333333333,106755.9523809524,192641.66666666666
2010-05-21,323045.45454545453,120583.33333333333,107022.32142857143,194664.39393939392
2010-05-22,319818.1818181818,120583.33333333333,109375.0,194571.2121212121
2010-05-23,320000.0,120583.33333333333,109375.0,194643.9393939394
2010-05-24,337107.95454545453,120583.33333333333,109324.40476190476,201461.36363636365
2010-05-25,345719.696969697,120583.33333333333,109324.40476190476,204906.0606060606
2010-05-26,355107.95454545453,120583.33333333333,109452.38095238096,208726.51515151517
2010-05-27,350287.87878787884,120583.33333333333,109452.38095238096,206798.48484848483
2010-05-28,359272.7272727273,120583.33333333333,109589.28571428571,210462.1212121212
2010-05-29,361325.75757575757,120583.33333333333,109230.65476190476,211100.75757575757
2010-05-30,357136.36363636365,120583.33333333333,109230.65476190476,209425.0
2010-05-31,352607.95454545453,120583.33333333333,109339.28571428571,207668.9393939394
2010-06-01,344666.6666666666,120583.33333333333,106078.86904761905,202832.57575757575
2010-06-02,338045.45454545453,120583.33333333333,100252.9761904762,197218.18181818182
2010-06-03,338727.2727272727,120583.33333333333,100337.79761904762,197534.0909090909
2010-06-04,345787.87878787884,120583.33333333333,101675.59523809524,201039.39393939392
2010-06-05,343613.63636363635,120583.33333333333,89895.83333333334,194172.72727272726
2010-06-06,343613.63636363635,120583.33333333333,85802.08333333334,192088.63636363635
2010-06-07,346000.0,121600.0,88236.60714285714,194375.0
2010-06-08,339759.46969696967,121600.0,95422.61904761905,195537.1212121212
2010-06-09,323670.45454545453,121600.0,95418.15476190476,189099.24242424243
2010-06-10,327043.5606060606,121600.0,95416.66666666666,190447.72727272726
2010-06-11,335045.45454545453,121600.0,97845.23809523809,194884.84848484848
2010-06-12,340772.7272727273,121600.0,97845.23809523809,197175.75757575757
2010-06-13,340318.1818181818,121600.0,99113.09523809524,197639.39393939392
2010-06-14,334954.54545454547,121600.0,102480.65476190476,197208.33333333334
2010-06-15,335037.8787878788,121600.0,102912.20238095238,197461.36363636365
2010-06-16,339772.7272727273,121600.0,102913.69047619049,199356.0606060606
2010-06-17,345081.4393939394,121600.0,103819.94047619049,201940.9090909091
2010-06-18,351818.1818181818,121600.0,108342.26190476191,206937.8787878788
2010-06-19,351136.36363636365,121600.0,110877.9761904762,207956.0606060606
2010-06-20,351045.45454545453,121600.0,110772.32142857143,207865.9090909091
2010-06-21,344600.3787878788,105733.33333333333,110772.32142857143,203845.45454545456
2010-06-22,337573.86363636365,99200.0,109482.14285714286,199784.0909090909
2010-06-23,341890.1515151515,99200.0,110623.51190476191,202091.66666666666
2010-06-24,346812.5,99200.0,110623.51190476191,204060.60606060608
2010-06-25,345937.5,99200.0,110385.41666666667,203589.39393939392
2010-06-26,347409.0909090909,99200.0,110623.51190476191,204299.24242424243
2010-06-27,347136.36363636365,99200.0,110772.32142857143,204265.9090909091
2010-06-28,351928.03030303033,99200.0,110623.51190476191,206106.81818181818
2010-06-29,347079.54545454547,114450.0,110772.32142857143,205629.54545454544
2010-06-30,339414.7727272727,120916.66666666666,110625.0,203076.51515151517
2010-07-01,338971.5909090909,120916.66666666666,108421.13095238095,201777.27272727274
2010-07-02,344145.8333333333,97658.33333333334,108416.66666666666,201730.303030303
2010-07-03,349272.7272727273,87800.0,98059.5238095238,197612.1212121212
2010-07-04,349545.45454545453,87800.0,98058.03571428571,197720.45454545456
2010-07-05,349545.45454545453,87800.0,93589.28571428571,195445.45454545456
2010-07-06,345310.6060606061,87800.0,108416.66666666666,201300.0
2010-07-07,339556.8181818182,87800.0,108416.66666666666,198998.48484848483
2010-07-08,338568.1818181818,87800.0,108416.66666666666,198603.0303030303
2010-07-09,350456.4393939394,87800.0,108415.17857142857,203357.57575757575
2010-07-10,351863.63636363635,87800.0,108413.69047619049,203919.696969697
2010-07-11,342954.54545454547,87800.0,108419.64285714286,200359.0909090909
2010-07-12,344151.51515151514,110491.66666666667,108421.13095238095,202901.51515151517
2010-07-13,333384.46969696967,121600.0,108401.78571428571,199594.696969697
2010-07-14,334250.0,121600.0,108419.64285714286,199950.0
2010-07-15,345465.9090909091,121600.0,108419.64285714286,204436.36363636365
2010-07-16,346696.96969696967,120983.33333333334,108419.64285714286,204872.72727272726
2010-07-17,346833.3333333333,121600.0,108419.64285714286,204983.33333333334
2010-07-18,347515.1515151515,120983.33333333334,108419.64285714286,205200.0
2010-07-19,343181.8181818182,121600.0,106802.08333333334,202699.24242424243
2010-07-20,346954.54545454547,107600.0,107909.2261904762,203499.24242424243
2010-07-21,346357.95454545453,99200.0,107909.2261904762,202496.9696969697
2010-07-22,348706.4393939394,99200.0,107910.71428571429,203437.1212121212
2010-07-23,349954.54545454547,99200.0,107726.19047619049,203842.42424242425
2010-07-24,360454.54545454547,99200.0,107648.80952380951,208003.0303030303
2010-07-25,333636.36363636365,99200.0,108156.25,197534.0909090909
2010-07-26,360590.9090909091,99200.0,108156.25,208315.9090909091
2010-07-27,357090.9090909091,99200.0,108842.26190476191,207265.15151515152
2010-07-28,354672.34848484845,99200.0,113123.51190476191,208477.27272727274
2010-07-29,356142.04545454547,99200.0,113123.51190476191,209065.15151515152
2010-07-30,357378.78787878784,95566.66666666667,113125.0,209230.303030303
2010-07-31,339136.36363636365,99200.0,105419.64285714286,198340.9090909091
2010-08-01,363000.0,99200.0,110397.32142857143,210420.45454545456
2010-08-02,357424.24242424243,99200.0,113133.92857142857,209583.33333333334
2010-08-03,355776.51515151514,99200.0,113129.46428571429,208921.9696969697
2010-08-04,359287.8787878788,65400.0,112965.7738095238,207170.45454545456
2010-08-05,357333.3333333333,65400.0,113205.35714285714,206510.60606060608
2010-08-06,367363.63636363635,65400.0,113205.35714285714,210522.72727272726
2010-08-07,367409.0909090909,65400.0,113203.86904761905,210540.15151515152
2010-08-08,367272.7272727273,65400.0,111061.01190476191,209394.696969697
2010-08-09,366818.1818181818,65400.0,113203.86904761905,210303.7878787879
2010-08-10,356973.48484848486,65400.0,110953.86904761905,205220.45454545456
2010-08-11,352727.2727272727,65400.0,110483.63095238096,203282.57575757575
2010-08-12,341409.0909090909,65400.0,110952.38095238095,198993.9393939394
2010-08-13,344297.3484848485,65400.0,99020.83333333334,194075.0
2010-08-14,353066.28787878784,65400.0,99016.36904761905,197580.303030303
2010-08-15,352958.3333333333,65400.0,101266.36904761905,198682.57575757575
2010-08-16,351678.0303030303,65400.0,96247.0238095238,195615.15151515152
2010-08-17,345054.92424242425,65400.0,111205.35714285714,200581.0606060606
2010-08-18,337327.65151515155,65400.0,108270.83333333333,195996.2121212121
2010-08-19,339291.6666666667,65400.0,108684.5238095238,196992.42424242425
2010-08-20,332236.74242424243,65400.0,108681.5476190476,194168.9393939394
2010-08-21,344545.45454545453,65400.0,110683.03571428571,200111.36363636365
2010-08-22,347545.45454545453,65400.0,105474.70238095238,198659.84848484848
2010-08-23,352145.8333333333,65400.0,105184.5238095238,200352.27272727274
2010-08-24,347797.34848484845,65400.0,105183.03571428571,198612.1212121212
2010-08-25,350287.8787878788,65400.0,103135.41666666666,198565.9090909091
2010-08-26,355689.393939394,65400.0,102058.03571428571,200178.0303030303
2010-08-27,359625.0,65400.0,99857.14285714286,200631.81818181818
2010-08-28,361500.0,65400.0,92931.54761904762,197856.0606060606
2010-08-29,361500.0,81583.33333333334,92931.54761904762,199327.27272727274
2010-08-30,361772.7272727273,81583.33333333334,91900.29761904762,198911.36363636365
2010-08-31,352321.96969696967,81583.33333333334,94150.29761904762,196276.51515151517
2010-09-01,361070.07575757575,81583.33333333334,99120.53571428571,202306.0606060606
2010-09-02,370954.54545454547,65400.0,96669.64285714286,203540.9090909091
2010-09-03,371227.2727272727,81583.33333333334,97550.59523809524,205569.696969697
2010-09-04,371545.45454545453,65400.0,96096.7261904762,203485.60606060608
2010-09-05,371681.8181818182,65400.0,96096.7261904762,203540.15151515152
2010-09-06,354863.63636363635,65400.0,96037.20238095238,196782.57575757575
2010-09-07,351545.45454545453,81583.33333333334,96252.9761904762,197036.36363636365
2010-09-08,352717.803030303,80650.0,98322.91666666666,198474.24242424243
2010-09-09,354090.9090909091,87800.0,98473.21428571429,199750.0
2010-09-10,364840.9090909091,87800.0,98285.71428571429,203954.54545454544
2010-09-11,361030.30303030304,87800.0,96555.05952380951,201549.24242424243
2010-09-12,363272.7272727273,87800.0,100029.76190476191,204215.15151515152
2010-09-13,352928.03030303033,87800.0,97178.57142857143,198625.75757575757
2010-09-14,339446.96969696967,87800.0,91788.69047619049,190489.39393939392
2010-09-15,344975.3787878788,87800.0,99110.11904761905,196428.0303030303
2010-09-16,347083.3333333333,87800.0,102718.75,199108.33333333334
2010-09-17,348454.54545454547,86800.0,102717.26190476191,199565.15151515152
2010-09-18,346018.9393939394,111900.0,100592.26190476191,199790.9090909091
2010-09-19,340897.7272727273,111900.0,94877.9761904762,194833.33333333334
2010-09-20,348136.36363636365,111900.0,91425.59523809524,195971.2121212121
2010-09-21,333751.893939394,120350.0,92913.69047619049,191743.18181818182
2010-09-22,329547.3484848485,121600.0,89711.30952380951,188544.696969697
2010-09-23,332000.0,121600.0,87809.5238095238,188557.57575757575
2010-09-24,336878.78787878784,102158.33333333334,79632.44047619049,184578.7878787879
2010-09-25,337763.25757575757,101166.66666666666,81968.75,186031.81818181818
2010-09-26,341488.63636363635,101166.66666666666,87183.03571428571,190176.51515151517
2010-09-27,347681.8181818182,121600.0,90595.23809523809,196248.48484848483
2010-09-28,331657.19696969696,87800.0,90593.75,186765.15151515152
2010-09-29,330454.54545454547,121600.0,90593.75,189356.81818181818
2010-09-30,334524.6212121212,121600.0,90016.36904761905,190690.9090909091
2010-10-01,340812.5,121600.0,97702.38095238095,197118.9393939394
2010-10-02,346196.96969696967,94841.66666666666,93239.58333333334,194568.18181818182
2010-10-03,339678.03030303033,99066.66666666666,93239.58333333334,192344.696969697
2010-10-04,337426.13636363635,121600.0,86005.95238095238,189809.84848484848
2010-10-05,331189.393939394,90200.0,95845.23809523809,189469.696969697
2010-10-06,330564.393939394,56400.0,92684.5238095238,184537.8787878788
2010-10-07,324611.74242424243,56400.0,97863.09523809524,184793.18181818182
2010-10-08,337242.42424242425,25000.0,92904.76190476191,184466.66666666666
2010-10-09,340318.1818181818,25000.0,89760.41666666666,184096.2121212121
2010-10-10,336954.54545454547,25000.0,83903.2738095238,179768.9393939394
2010-10-11,329094.69696969696,25000.0,89535.71428571429,179492.42424242425
2010-10-12,328365.53030303033,25000.0,85072.91666666666,176928.7878787879
2010-10-13,337714.01515151514,40700.0,93206.84523809524,186236.36363636365
2010-10-14,331534.0909090909,56400.0,93921.13095238095,185555.303030303
2010-10-15,321206.4393939394,56400.0,94675.59523809524,181808.33333333334
2010-10-16,314545.45454545453,56400.0,90825.89285714286,177184.0909090909
2010-10-17,318246.21212121216,87800.0,90528.2738095238,181367.42424242425
2010-10-18,330274.6212121212,87800.0,90528.2738095238,186178.7878787879
2010-10-19,329753.78787878784,87800.0,90235.11904761905,185821.2121212121
2010-10-20,344892.04545454547,87800.0,94869.04761904762,194235.60606060608
2010-10-21,347227.2727272727,86800.0,86659.2261904762,190899.24242424243
2010-10-22,347363.63636363635,87800.0,86855.65476190476,191144.696969697
2010-10-23,347363.63636363635,87800.0,92034.2261904762,193781.0606060606
2010-10-24,305515.1515151515,87800.0,93699.40476190476,177889.39393939392
2010-10-25,308446.96969696967,87800.0,92046.13095238095,178220.45454545456
2010-10-26,309176.13636363635,87800.0,92983.63095238095,178989.39393939392
2010-10-27,308784.0909090909,87800.0,92785.71428571429,178731.81818181818
2010-10-28,305356.0606060606,87800.0,94816.96428571429,178394.696969697
2010-10-29,308500.0,87800.0,95897.32142857143,180202.27272727274
2010-10-30,308500.0,87800.0,103139.88095238095,183889.39393939392
2010-10-31,307954.54545454547,87800.0,103136.90476190476,183669.696969697
2010-11-01,307166.6666666666,87800.0,103136.90476190476,183354.54545454544
2010-11-02,307454.54545454547,87800.0,102816.96428571429,183306.81818181818
2010-11-03,305715.9090909091,87800.0,103392.85714285714,182904.54545454544
2010-11-04,303405.30303030304,87800.0,98044.64285714286,179257.57575757575
2010-11-05,304636.36363636365,87800.0,96147.32142857143,178784.0909090909
2010-11-06,299337.1212121212,87800.0,94727.67857142857,175941.66666666666
2010-11-07,292681.8181818182,87800.0,98799.10714285714,175352.27272727274
2010-11-08,287691.28787878784,87800.0,97184.5238095238,172534.0909090909
2010-11-09,285636.36363636365,87800.0,98120.53571428571,172188.63636363635
2010-11-10,338511.36363636365,87800.0,94282.73809523809,191384.84848484848
2010-11-11,333848.48484848486,87800.0,100770.83333333334,192822.72727272726
2010-11-12,343318.1818181818,87800.0,100592.26190476191,196519.696969697
2010-11-13,344979.1666666667,87800.0,94735.11904761905,194202.27272727274
2010-11-14,342397.7272727273,87800.0,102665.17857142857,197206.81818181818
2010-11-15,347899.6212121212,87800.0,95462.7976190476,195740.9090909091
2010-11-16,356119.3181818182,87800.0,95464.28571428571,199029.54545454544
2010-11-17,356287.8787878788,87800.0,95452.38095238095,199090.9090909091
2010-11-18,352607.95454545453,56400.0,100273.80952380951,197218.9393939394
2010-11-19,359727.2727272727,56400.0,98095.23809523809,198957.57575757575
2010-11-20,357712.1212121212,56400.0,92209.82142857143,195155.303030303
2010-11-21,360136.36363636365,56400.0,90464.28571428571,195236.36363636365
2010-11-22,363420.45454545453,87800.0,88321.42857142857,198313.63636363635
2010-11-23,359509.46969696967,87800.0,92858.63095238095,199059.0909090909
2010-11-24,356318.1818181818,87800.0,92715.7738095238,197709.84848484848
2010-11-25,358600.3787878788,87800.0,91980.65476190476,198248.48484848483
2010-11-26,360655.30303030304,87800.0,95433.03571428571,200828.0303030303
2010-11-27,363727.2727272727,87800.0,107261.90476190476,208078.7878787879
2010-11-28,363863.63636363635,87800.0,99577.38095238095,204221.2121212121
2010-11-29,363863.63636363635,109750.0,105901.78571428571,211282.40740740742
2010-11-30,363863.63636363635,109750.0,110596.7261904762,213716.82098765433
2010-12-01,362359.8484848485,109000.0,109163.79310344828,212308.64197530862
2010-12-02,364500.0,109000.0,109094.8275862069,213143.5185185185
2010-12-03,362719.69696969696,109000.0,112132.18390804598,214049.38271604938
2010-12-04,361301.13636363635,109000.0,112920.97701149425,213895.06172839509
2010-12-05,364685.606060606,109000.0,112920.97701149425,215273.9197530864
2010-12-06,364958.3333333333,109000.0,112920.97701149425,215385.03086419753
2010-12-07,369392.04545454547,109000.0,112265.80459770115,216839.50617283952
2010-12-08,365143.9393939394,109000.0,112265.80459770115,215108.7962962963
2010-12-09,364500.0,109000.0,112265.80459770115,214846.45061728396
2010-12-10,367939.393939394,109000.0,109989.94252873564,215025.46296296295
2010-12-11,361568.1818181818,109000.0,112265.80459770115,213652.00617283952
2010-12-12,365280.30303030304,109000.0,112265.80459770115,215164.35185185185
2010-12-13,363954.54545454547,109000.0,112265.80459770115,214624.22839506174
2010-12-14,368918.5606060606,109000.0,112265.80459770115,216646.6049382716
2010-12-15,371590.9090909091,109000.0,114334.77011494254,218846.45061728396
2010-12-16,371590.9090909091,109000.0,114334.77011494254,218846.45061728396
2010-12-17,367424.24242424243,109000.0,111975.57471264368,215881.94444444444
2010-12-18,364136.36363636365,109000.0,112264.36781609195,214697.53086419753
2010-12-19,356500.0,109000.0,112258.62068965517,211583.33333333334
2010-12-20,358312.5,109000.0,112257.18390804598,212320.987654321
2010-12-21,357043.5606060606,109000.0,112258.62068965517,211804.7839506173
2010-12-22,363931.8181818182,109000.0,112257.18390804598,214610.33950617284
2010-12-23,371545.45454545453,109000.0,110729.88505747126,216891.97530864197
2010-12-24,371772.7272727273,109000.0,110728.44827586207,216983.7962962963
2010-12-25,371545.45454545453,104666.66666666667,112797.41379310345,217761.57407407407
2010-12-26,367772.7272727273,104666.66666666667,112797.41379310345,216224.53703703705
2010-12-27,367772.7272727273,104666.66666666667,114454.02298850575,217114.19753086418
2010-12-28,362454.54545454547,109000.0,108716.9540229885,212107.25308641975
2010-12-29,358681.8181818182,109000.0,104966.9540229885,208556.32716049382
2010-12-30,355227.2727272727,104666.66666666667,107675.28735632185,208362.65432098767
2010-12-31,363318.1818181818,104666.66666666667,112034.4827586207,214000.0
2011-01-01,407368.4210526316,104666.66666666667,116058.03571428571,226072.5
2011-01-02,412000.0,104666.66666666667,116022.32142857143,227812.5
2011-01-03,412000.0,104666.66666666667,113915.17857142857,226632.5
2011-01-04,390302.63157894736,104666.66666666667,113915.17857142857,218387.5
2011-01-05,386782.8947368421,104666.66666666667,113915.17857142857,217050.0
2011-01-06,395105.2631578947,104666.66666666667,113916.66666666666,220213.3333333333
2011-01-07,395105.2631578947,104666.66666666667,113773.80952380951,220133.3333333333
2011-01-08,395105.2631578947,104666.66666666667,113916.66666666666,220213.3333333333
2011-01-09,391842.1052631579,104666.66666666667,113916.66666666666,218973.3333333333
2011-01-10,390631.5789473684,104666.66666666667,113916.66666666666,218513.3333333333
2011-01-11,379291.6666666667,104666.66666666667,116023.80952380951,218598.03921568627
2011-01-12,376060.4166666667,104666.66666666667,116025.29761904762,217331.69934640522
2011-01-13,372545.8333333334,104666.66666666667,113772.32142857143,214716.50326797384
2011-01-14,369835.4166666667,104666.66666666667,116020.83333333334,214888.07189542483
2011-01-15,372850.0,104666.66666666667,116773.80952380951,216483.66013071896
2011-01-16,371787.5,104666.66666666667,118163.69047619049,216830.06535947713
2011-01-17,367506.25,104666.66666666667,116209.82142857143,214078.431372549
2011-01-18,350706.25,104666.66666666667,114961.30952380951,206804.7385620915
2011-01-19,347383.3333333334,104666.66666666667,113912.20238095238,204925.65359477125
2011-01-20,352164.5833333333,104666.66666666667,112324.40476190476,205928.92156862744
2011-01-21,366058.3333333334,104666.66666666667,115607.14285714286,213179.7385620915
2011-01-22,365766.6666666666,104666.66666666667,117074.40476190476,213870.91503267974
2011-01-23,367366.6666666666,104666.66666666667,118275.29761904762,215157.6797385621
2011-01-24,366154.1666666666,104666.66666666667,115989.58333333334,213427.28758169935
2011-01-25,359706.25,104666.66666666667,118273.80952380951,212152.77777777775
2011-01-26,353941.6666666666,104666.66666666667,114470.23809523809,207803.92156862744
2011-01-27,371293.75,104666.66666666667,119166.66666666666,217187.09150326796
2011-01-28,384662.5,104666.66666666667,118319.44444444444,224037.5
2011-01-29,388450.0,104666.66666666667,116479.16666666666,222439.54248366013
2011-01-30,398600.0,104666.66666666667,113377.9761904762,224717.3202614379
2011-01-31,382706.25,104666.66666666667,111236.60714285714,217308.82352941178
2011-02-01,373166.6666666666,104666.66666666667,111358.63095238095,213634.80392156861
2011-02-02,364143.75,104666.66666666667,104470.23809523809,206314.54248366013
2011-02-03,367175.0,104666.66666666667,109111.60714285714,210051.4705882353
2011-02-04,363325.0,104666.66666666667,109683.03571428571,208855.39215686274
2011-02-05,362931.25,104666.66666666667,114861.60714285714,211544.11764705883
2011-02-06,362550.0,104666.66666666667,115075.89285714286,211512.25490196078
2011-02-07,367618.75,104666.66666666667,113174.10714285714,212455.88235294117
2011-02-08,373872.9166666667,104666.66666666667,117238.09523809524,217139.70588235295
2011-02-09,375135.4166666667,104666.66666666667,119976.19047619049,219138.07189542483
2011-02-10,370139.5833333333,104666.66666666667,120005.95238095238,217195.2614379085
2011-02-11,370575.0,104666.66666666667,120217.26190476191,217482.02614379086
2011-02-12,369400.0,104666.66666666667,120217.26190476191,217021.24183006538
2011-02-13,357750.0,104666.66666666667,119712.79761904762,212175.65359477125
2011-02-14,353333.3333333333,104666.66666666667,122410.4938271605,213715.0
2011-02-15,353631.25,104666.66666666667,118038.69047619049,209641.33986928104
2011-02-16,352450.0,104666.66666666667,112364.58333333334,206062.90849673204
2011-02-17,358910.4166666666,104666.66666666667,112276.78571428571,208548.2026143791
2011-02-18,365400.0,104666.66666666667,112278.2738095238,211093.954248366
2011-02-19,375687.5,104666.66666666667,120206.84523809524,219481.2091503268
2011-02-20,376700.0,104666.66666666667,120205.35714285714,219877.45098039217
2011-02-21,369029.1666666666,104666.66666666667,120133.92857142857,216830.06535947713
2011-02-22,352737.5,104666.66666666667,120133.92857142857,210441.17647058822
2011-02-23,352554.1666666667,104666.66666666667,120116.07142857143,210359.47712418303
2011-02-24,355225.0,104666.66666666667,120119.04761904762,211408.49673202616
2011-02-25,368166.6666666666,104666.66666666667,118690.4761904762,215699.34640522875
2011-02-26,372820.8333333334,104666.66666666667,114949.40476190476,215470.58823529413
2011-02-27,377975.0,104666.66666666667,116842.26190476191,218531.045751634
2011-02-28,384106.25,104666.66666666667,122261.90476190476,223910.9477124183
2011-03-01,377206.25,104666.66666666667,122263.39285714286,221205.88235294117
2011-03-02,379943.75,104666.66666666667,124671.13095238095,223601.30718954248
2011-03-03,387150.0,104666.66666666667,124654.76190476191,226418.30065359478
2011-03-04,387000.0,104666.66666666667,121409.2261904762,224577.614379085
2011-03-05,390800.0,104666.66666666667,121415.17857142857,226071.07843137256
2011-03-06,390850.0,104666.66666666667,122980.65476190476,226950.16339869282
2011-03-07,382825.0,104666.66666666667,124400.29761904762,224582.5163398693
2011-03-08,385850.0,104666.66666666667,125022.32142857143,226110.29411764705
2011-03-09,381643.75,104666.66666666667,125019.34523809524,224459.15032679736
2011-03-10,385512.5,104666.66666666667,125017.85714285714,225975.49019607843
2011-03-11,393562.5,104666.66666666667,125017.85714285714,229132.35294117648
2011-03-12,387402.0833333334,104666.66666666667,121339.28571428571,224696.89542483658
2011-03-13,385035.4166666667,104666.66666666667,124979.16666666667,225767.1568627451
2011-03-14,376622.9166666667,104666.66666666667,125017.85714285714,222489.37908496734
2011-03-15,375447.9166666666,104666.66666666667,121333.33333333334,220005.71895424835
2011-03-16,377487.5,104666.66666666667,122869.04761904762,221648.69281045752
2011-03-17,383833.3333333334,104666.66666666667,122864.58333333334,224134.80392156861
2011-03-18,387500.0,104666.66666666667,119111.60714285714,223512.25490196078
2011-03-19,380302.0833333334,104666.66666666667,125077.16049382716,225942.5
2011-03-20,380785.4166666667,104666.66666666667,120684.5238095238,221742.64705882352
2011-03-21,383650.0,104666.66666666667,125113.09523809524,225297.385620915
2011-03-22,380950.0,104666.66666666667,125113.09523809524,224238.56209150326
2011-03-23,379585.4166666667,104666.66666666667,125110.11904761905,223701.7973856209
2011-03-24,379554.1666666666,104666.66666666667,125145.83333333334,223709.15032679736
2011-03-25,365316.6666666666,104666.66666666667,127287.20238095238,219301.4705882353
2011-03-26,369900.0,104666.66666666667,124522.32142857143,219580.88235294117
2011-03-27,364700.0,104666.66666666667,125569.94047619049,218116.83006535948
2011-03-28,360416.6666666666,104666.66666666667,127276.78571428571,217374.18300653595
2011-03-29,356589.5833333334,104666.66666666667,127278.2738095238,215874.18300653595
2011-03-30,358816.6666666666,104666.66666666667,127281.25,216749.18300653595
2011-03-31,353785.4166666666,104666.66666666667,127282.73809523809,214776.96078431373
2011-04-01,364010.4166666666,104666.66666666667,127300.59523809524,218796.568627451
2011-04-02,371600.0,104666.66666666667,127125.0,221676.4705882353
2011-04-03,367029.1666666666,104666.66666666667,127125.0,219883.9869281046
2011-04-04,368152.0833333334,104666.66666666667,118732.14285714286,215716.50326797384
2011-04-05,355489.5833333334,104666.66666666667,118732.14285714286,210750.81699346405
2011-04-06,355808.3333333334,104666.66666666667,118730.65476190476,210875.0
2011-04-07,359939.5833333334,104666.66666666667,119177.08333333334,212740.19607843139
2011-04-08,367297.9166666666,104666.66666666667,124927.08333333334,218782.6797385621
2011-04-09,373647.9166666666,104666.66666666667,121248.51190476191,219253.2679738562
2011-04-10,375816.6666666666,104666.66666666667,121248.51190476191,220103.75816993462
2011-04-11,367800.0,104666.66666666667,122784.2261904762,217803.10457516342
2011-04-12,367152.0833333334,104666.66666666667,122784.2261904762,217549.01960784313
2011-04-13,369841.6666666666,104666.66666666667,122784.2261904762,218603.75816993462
2011-04-14,371708.3333333334,104666.66666666667,122784.2261904762,219335.78431372548
2011-04-15,375775.0,104666.66666666667,122784.2261904762,220930.55555555556
2011-04-16,384550.0,104666.66666666667,125069.94047619049,225626.63398692812
2011-04-17,384750.0,104666.66666666667,125069.94047619049,225705.06535947713
2011-04-18,384550.0,104666.66666666667,125069.94047619049,225626.63398692812
2011-04-19,384750.0,104666.66666666667,124284.2261904762,225273.69281045752
2011-04-20,386383.3333333334,104666.66666666667,126766.36904761905,227276.96078431373
2011-04-21,397514.5833333334,104666.66666666667,127212.79761904762,231887.25490196078
2011-04-22,399500.0,104666.66666666667,127212.79761904762,232665.84967320264
