fecha,gen_hidraulica,gen_no_termica,gen_termica,generacion
2017-12-09,160377733.31,4038001.45,15149447.919999998,179565182.68
2017-12-10,144778856.97,3772757.94,18587573.03,167139187.94
2017-12-11,167320870.4,3370600.28,20078870.17,190770340.85
2017-12-12,168181221.84,3692444.54,20592783.11,192466449.49
2017-12-13,166143650.48,3240324.18,21165873.56,190549848.22
2017-12-14,166031135.47,3766274.58,23020427.9,192817837.95
2017-12-15,165089786.49,3918970.04,24771342.34,193780098.87
2017-12-16,155378078.19,4385337.35,23236663.55,183000079.09
2017-12-17,140962809.85,3998877.64,21713234.89,166674922.38
2017-12-18,170417966.95,3840630.81,17773742.04,192032339.8
2017-12-19,174605983.24,3838559.81,19003308.73,197447851.78
2017-12-20,173038791.72,3824445.34,18447085.25,195310322.31
2017-12-21,171791237.17,3754609.31,21652175.78,197198022.26
2017-12-22,167928343.47,3783067.9,21608212.580000002,193319623.95
2017-12-23,158086570.35999998,3686761.27,18949998.07,180723329.7
2017-12-24,140153037.5,3789317.39,18499310.99,162441665.88
2017-12-25,128042206.78,3976351.05,17508063.65,149526621.48
2017-12-26,152083897.60999998,3723095.3200000003,23929707.22,179736700.15
2017-12-27,147879706.14,3853219.2300000004,31661558.48,183394483.85
2017-12-28,144101428.72,3847704.1100000003,35407113.68,183356246.51
2017-12-29,143673212.22,3719311.19,32901542.64,180294066.05
2017-12-30,133244122.41,3520405.9,30919509.099999998,167684037.41
2017-12-31,118561064.84,2917965.31,29597343.529999997,151076373.68
2018-01-01,106676096.69,2298761.57,27851440.55,136826298.81
2018-01-02,128052854.08,2670023.23,30993865.490000002,161716742.8
2018-01-03,135858717.43,2930647.05,30345871.970000003,169135236.45
2018-01-04,138553493.66,3199647.0300000003,31520655.44,173273796.13
2018-01-05,142758265.2,3142306.24,33124449.03,179025020.47
2018-01-06,132287092.60000001,3517081.69,33144358.67,168948532.96
2018-01-07,121138054.72,3586734.68,31725818.569999997,156450607.97
2018-01-08,124031722.65,3778764.55,30233439.73,158043926.93
2018-01-09,143040288.05,3795042.21,32502073.92,179337404.18
2018-01-10,144635722.60999998,4014208.9,32419890.36,181069821.87
2018-01-11,150400796.0,3928025.19,33923246.61,188252067.79999998
2018-01-12,151934326.23,3827492.45,32425572.16,188187390.84
2018-01-13,142561239.94,3823862.51,32342291.42,178727393.87
2018-01-14,128227039.41999999,3892624.63,31364130.17,163483794.22
2018-01-15,153577275.07,3693779.0,30060196.78,187331250.85
2018-01-16,150714145.46,4152913.98,31640541.900000002,186507601.34
2018-01-17,147609676.52,4225029.22,31997390.19,183832095.93
2018-01-18,145159827.61,3911500.64,32386267.580000002,181457595.83
2018-01-19,150367346.23,4196365.65,31388162.95,185951874.83
2018-01-20,146368066.62,4381246.81,24779846.55,175529159.98
2018-01-21,142191451.06,4330696.71,15044433.05,161566580.82
2018-01-22,158802698.91,3792035.59,21512886.96,184107621.46
2018-01-23,158702988.28,4065647.29,24024354.4,186792989.97
2018-01-24,157589546.42,4621034.66,24025497.64,186236078.72
2018-01-25,160918934.45,4843373.89,24353137.14,190115445.48
2018-01-26,161809534.34,4047384.61,23368553.92,189225472.87
2018-01-27,151540288.65,4128998.92,22834158.33,178503445.9
2018-01-28,133900384.87,3887635.06,21972357.240000002,159760377.17
2018-01-29,159282587.31,4110568.05,24886627.970000003,188279783.32999998
2018-01-30,164681100.35999998,4014821.29,26266808.96,194962730.61
2018-01-31,167195224.49,3533136.86,26382510.21,197110871.56
2018-02-01,153992656.04,3961904.04,36378857.56,194333417.64
2018-02-02,146535579.38,4170624.69,42101558.98,192807763.04999998
2018-02-03,136816436.86,5484080.01,41264355.2,183564872.07
2018-02-04,117932659.36,4199093.04,43327867.75,165459620.15
2018-02-05,134232724.74,5469894.13,46408238.7,186110857.57
2018-02-06,140616389.97,5213502.45,44004831.36,189834723.78
2018-02-07,140344854.99,5126832.11,45332518.47,190804205.57
2018-02-08,145919516.63,4816993.61,42315385.14,193051895.38
2018-02-09,145163752.29,4098922.9,45441598.62,194704273.81
2018-02-10,125786156.42,5691138.66,52153640.989999995,183630936.07
2018-02-11,103359276.14,7341312.67,55491641.14,166192229.95
2018-02-12,124227396.11,9702354.19,54197793.02,188127543.32
2018-02-13,126347856.46,9761206.33,53218732.46,189327795.25
2018-02-14,129572421.42,7518822.850000001,54168674.989999995,191259919.26
2018-02-15,130278567.73,7672693.19,53519920.15,191471181.07
2018-02-16,132300997.13,8380415.7,53252536.79,193933949.62
2018-02-17,135194422.03,7055644.19,42363483.410000004,184613549.63
2018-02-18,122490474.82,3540782.3,39612537.11,165643794.23
2018-02-19,143040976.54,4635372.57,42138696.35,189815045.46
2018-02-20,146061222.59,4692135.91,41774538.019999996,192527896.52
2018-02-21,146190003.85999998,4891917.38,42332886.589999996,193414807.82999998
2018-02-22,140516799.61,6472590.64,44772708.82,191762099.07
2018-02-23,138854430.25,6911467.89,44561850.190000005,190327748.33
2018-02-24,130799684.39999999,6921125.7299999995,41451577.37,179172387.5
2018-02-25,114712112.88,5639515.2,40619428.199999996,160971056.28
2018-02-26,137795720.27,5174189.0,45427236.14,188397145.41
2018-02-27,143427926.29,4684750.91,43317264.41,191429941.60999998
2018-02-28,151873127.77,4081532.22,34217591.1,190172251.09
2018-03-01,152391215.99,3378846.4699999997,35720228.54,191490291.0
2018-03-02,152630587.14000002,3172168.2,36349213.96,192151969.3
2018-03-03,147013541.83,3370893.89,32609924.53,182994360.25
2018-03-04,129149935.75999999,3495844.23,32092826.48,164738606.47
2018-03-05,147640619.02,4294239.41,35478094.08,187412952.51
2018-03-06,151958621.18,3447357.1,34647910.73,190053889.01
2018-03-07,153217748.02,3179439.52,38172873.64,194570061.18
2018-03-08,151198302.85,3173623.38,41203321.050000004,195575247.28
2018-03-09,156020320.26,3241856.61,37983393.519999996,197245570.39
2018-03-10,148329318.27,3326968.06,37384140.36,189040426.69
2018-03-11,124768979.66999999,3438380.07,37943429.65,166150789.39
2018-03-12,152086963.89,3547440.39,42208931.21,197843335.49
2018-03-13,141880349.73,3803605.86,55929574.46,201613530.05
2018-03-14,135898047.89,4404454.87,61822281.589999996,202124784.35
2018-03-15,134288552.59,4798942.53,61571338.34,200658833.46
2018-03-16,133856633.48,5947774.12,60719299.31,200523706.91
2018-03-17,126947888.66,5328702.96,58374515.96,190651107.57999998
2018-03-18,115347218.56,5014699.26,50276788.87,170638706.69
2018-03-19,120844013.01,5393477.96,46381463.45,172618954.42
2018-03-20,136871385.18,5026823.12,52564656.449999996,194462864.75
2018-03-21,137490679.2,5067526.69,54415878.6,196974084.49
2018-03-22,140519055.96,5429476.1,52073264.04,198021796.1
2018-03-23,145776208.43,4466251.899999999,47839779.04,198082239.37
2018-03-24,146123051.98,4078997.87,34812694.32,185014744.17
2018-03-25,134281634.29,4110225.48,31526107.31,169917967.08
2018-03-26,153292289.23,4001390.11,35753236.54,193046915.88
2018-03-27,154040494.26,4379877.95,35298841.08,193719213.29
2018-03-28,148716575.08,4116373.97,34759321.13,187592270.18
2018-03-29,127865312.44,4102264.58,29869056.77,161836633.79
2018-03-30,123903298.74,4086147.28,23116652.54,151106098.56
2018-03-31,131459794.39,3460014.4,27813276.3,162733085.09
2018-04-01,128603226.74,3460761.98,24690922.209999997,156754910.93
2018-04-02,153898716.14000002,2799905.87,28965540.570000004,185664162.58
2018-04-03,153081834.06,3063007.02,32730619.24,188875460.32
2018-04-04,155190355.71,3305887.06,32641614.77,191137857.54
2018-04-05,160888687.38,3446122.16,26323723.93,190658533.47
2018-04-06,159108540.41,3195588.11,23766005.070000004,186070133.59
2018-04-07,154313541.76,3355563.88,19470425.1,177139530.74
2018-04-08,140858886.74,3386412.86,21022847.79,165268147.39
2018-04-09,164840170.35,3377685.57,22721099.180000003,190938955.1
2018-04-10,166291026.57,3641219.82,20614836.509999998,190547082.9
2018-04-11,164475057.85999998,4329951.67,21795275.56,190600285.09
2018-04-12,166803578.82,3235354.6,21612053.89,191650987.31
2018-04-13,167688958.07,3253705.11,22344951.919999998,193287615.1
2018-04-14,161669634.65,3288844.64,19549380.37,184507859.66
2018-04-15,143583239.66,3555871.55,19169631.86,166308743.07
2018-04-16,166250550.69,3973314.16,22974260.06,193198124.91
2018-04-17,163512773.99,4657262.52,23154843.03,191324879.54
2018-04-18,165478128.66,4465520.66,23585401.32,193529050.64
2018-04-19,164945242.73,4896614.97,25078918.04,194920775.74
2018-04-20,164396190.23,4457456.07,23578089.51,192431735.81
2018-04-21,161206772.0,3530734.0300000003,20074748.009999998,184812254.04
2018-04-22,143012488.12,5120675.359999999,18857686.5,166990849.98000002
2018-04-23,163441925.17,6014357.95,22873141.01,192329424.13
2018-04-24,166466127.68,5522421.78,24646235.91,196634785.37
2018-04-25,168566636.25,4048516.3600000003,24419744.900000002,197034897.51
2018-04-26,170255974.22,4156661.48,23345461.32,197758097.01999998
2018-04-27,165907782.47,4909149.64,21582460.580000002,192399392.69
2018-04-28,162587640.24,3193912.84,19379973.939999998,185161527.02
2018-04-29,143339332.61,4403352.26,17395862.83,165138547.7
2018-04-30,164214797.31,3716021.75,20762677.37,188693496.43
2018-05-01,141252651.88,4220655.17,25136722.67,170610029.72
2018-05-02,157369107.26,5531792.01,29565968.890000004,192466868.16
2018-05-03,166314758.68,4005327.42,25484508.759999998,195804594.85999998
2018-05-04,161745269.28,4009352.79,26006329.34,191760951.41
2018-05-05,153723221.91,4388931.69,26332912.35,184445065.95000002
2018-05-06,140367831.60999998,3170124.06,22927748.62,166465704.29
2018-05-07,158004366.86,3914355.67,27304911.14,189223633.67000002
2018-05-08,156333243.09,3974068.16,26790655.85,187097967.1
2018-05-09,160352808.75,4826488.75,25015326.650000002,190194624.15
2018-05-10,162769180.62,3088804.15,25966600.860000003,191824585.63
2018-05-11,164939194.38,4913624.05,23650665.819999997,193503484.25
2018-05-12,158694364.62,4127850.9299999997,23286323.34,186108538.89000002
2018-05-13,136223514.04,3825355.63,21564892.21,161613761.88
2018-05-14,136966110.37,3745940.23,22608720.5,163320771.1
2018-05-15,159462439.38,4057230.6399999997,25147297.900000002,188666967.92000002
2018-05-16,161704762.27,4290462.59,28676903.119999997,194672127.98
2018-05-17,163306213.6,4231060.17,29596190.38,197133464.15
2018-05-18,162842831.08,3198078.2600000002,29140633.59,195181542.93
2018-05-19,157883998.11,2318154.07,24171677.7,184373829.88
2018-05-20,142720023.77,2141391.71,21704144.94,166565560.42000002
2018-05-21,165899044.70000002,3641978.43,18608370.380000003,188149393.51
2018-05-22,171346023.66,3356322.0,18340838.13,193043183.79
2018-05-23,170435933.02,3833917.67,19844385.66,194114236.35
2018-05-24,168684300.87,3969815.54,21312684.2,193966800.61
2018-05-25,171646893.57999998,3211602.79,21629404.040000003,196487900.41
2018-05-26,159973251.87,2464369.42,20940712.97,183378334.26
2018-05-27,141500305.38,2395694.6,19873481.310000002,163769481.29
2018-05-28,166623953.01,2431835.1,20248026.43,189303814.54
2018-05-29,164596947.29999998,3118607.47,27233787.84,194949342.60999998
2018-05-30,163443160.4,3710117.02,29179107.919999998,196332385.34
2018-05-31,164478143.11,4079471.21,28021828.630000003,196579442.95000002
2018-06-01,163966695.03,4238874.03,25919147.37,194124716.43
2018-06-02,156278992.82999998,3762047.35,25102614.16,185143654.34
2018-06-03,142891201.23,4512506.82,19813396.169999998,167217104.22
2018-06-04,145682955.2,4661928.0,21415314.53,171760197.73
2018-06-05,164652820.4,4137425.93,25993186.060000002,194783432.39
2018-06-06,162871017.27,5012960.01,31574117.01,199458094.29
2018-06-07,170472237.33,5947913.85,24452613.47,200872764.65
2018-06-08,170586066.20999998,6745928.35,25409545.110000003,202741539.67
2018-06-09,162356341.10999998,3805505.06,25632434.21,191794280.38
2018-06-10,136501567.39,4261060.92,28137666.99,168900295.29999998
2018-06-11,140232705.92,4803677.16,24103506.34,169139889.42
2018-06-12,162446780.75,5441282.03,26706442.78,194594505.56
2018-06-13,164853530.75,5297423.36,29454782.630000003,199605736.73999998
2018-06-14,164194470.56,6246858.63,27265375.14,197706704.33
2018-06-15,163589685.58,4628713.22,28521754.72,196740153.52
2018-06-16,163204054.46,3323982.78,22595382.06,189123419.29999998
2018-06-17,148769534.76,3470458.11,18814994.900000002,171054987.77
2018-06-18,170243881.87,4522044.38,20189490.02,194955416.27
2018-06-19,165381778.96,4642423.35,25421294.37,195445496.68
2018-06-20,164464052.22,4159298.63,26091909.64,194715260.49
2018-06-21,164776680.09,4175755.34,25581315.880000003,194533751.31
2018-06-22,164853652.57999998,4030112.83,28672872.84,197556638.25
2018-06-23,159538296.72,4549867.2700000005,24097253.49,188185417.48
2018-06-24,146335444.82,3859941.0,18689596.25,168884982.07
2018-06-25,163070780.92,3768288.44,23511959.09,190351028.45
2018-06-26,172438324.69,3389205.66,20658358.27,196485888.62
2018-06-27,174392153.15,2829613.37,19127663.35,196349429.87
2018-06-28,170846578.57,3134656.52,20613038.74,194594273.83
2018-06-29,170343313.63,4163325.25,19726381.36,194233020.24
2018-06-30,161877456.15,4322543.46,17605136.21,183805135.82
2018-07-01,137588029.99,5509394.55,19877947.689999998,162975372.23
2018-07-02,139297390.88,4623288.42,21440355.56,165361034.86
2018-07-03,160583603.08,4526539.17,21527533.259999998,186637675.51
2018-07-04,162929246.7,4717403.1,25749075.87,193395725.67
2018-07-05,166550461.92,4403183.72,26057837.95,197011483.59
2018-07-06,168696824.89000002,4715345.51,24800086.46,198212256.86
2018-07-07,165385960.48,3764312.44,19799831.22,188950104.14
2018-07-08,146624591.97,4047974.42,20593268.709999997,171265835.1
2018-07-09,172944272.84,3883885.69,19669388.14,196497546.67000002
2018-07-10,176753579.73,3874412.81,19009398.240000002,199637390.78
2018-07-11,176767472.74,3944070.43,19099347.87,199810891.04
2018-07-12,178701632.47,4414722.85,19012870.92,202129226.23999998
2018-07-13,177770944.62,4416224.85,21322768.86,203509938.33
2018-07-14,169684729.29,3876000.9499999997,19376922.57,192937652.81
2018-07-15,146015978.42,3951807.8200000003,24864074.08,174831860.32
2018-07-16,169305744.12,4349131.04,23528107.84,197182983.0
2018-07-17,170422190.04,4227282.64,25172814.81,199822287.49
2018-07-18,167109840.24,3612895.43,29623535.34,200346271.01
2018-07-19,173237696.55,4072351.0999999996,24590348.87,201900396.52
2018-07-20,163925419.67000002,2791775.94,17090349.69,183807545.3
2018-07-21,161791182.02,3639285.05,21689136.65,187119603.72
2018-07-22,149698602.05,3169617.29,17894219.34,170762438.68
2018-07-23,166752540.24,3366277.7800000003,26199207.06,196318025.08
2018-07-24,167762998.74,4217420.4,24971394.299999997,196951813.44
2018-07-25,167715629.95,3817871.54,26505338.15,198038839.64000002
2018-07-26,171715589.63,3176896.9,25463050.86,200355537.39
2018-07-27,169685263.32,3042003.54,24895695.96,197622962.82
2018-07-28,160160526.12,5853468.28,24165321.369999997,190179315.77
2018-07-29,137253219.53,5827376.07,28712573.99,171793169.59
2018-07-30,163373916.18,4134849.08,28183769.0,195692534.26
2018-07-31,165558971.67,3725141.17,23162991.130000003,192447103.97
2018-08-01,164407366.4,4826035.54,25940355.44,195173757.38
2018-08-02,171752510.99,4865243.18,21181549.85,197799304.02
2018-08-03,167941644.29,4219410.88,25691148.93,197852204.1
2018-08-04,164688690.98,4177806.73,19175184.08,188041681.79
2018-08-05,147145263.13,3840886.62,17599716.849999998,168585866.6
2018-08-06,165659690.26,3914616.81,22695598.82,192269905.89000002
2018-08-07,157169250.26,5771540.61,17499567.740000002,180440358.60999998
2018-08-08,173451789.52,5113873.5,23089799.32,201655462.34
2018-08-09,176974275.12,4961230.0,21134664.799999997,203070169.92
2018-08-10,168357741.02,6500390.390000001,28183798.12,203041929.53
2018-08-11,161872602.21,6949904.58,24497562.85,193320069.64
2018-08-12,151791815.86,3947790.97,20664783.49,176404390.32
2018-08-13,167753398.03,5267515.59,28060811.28,201081724.9
2018-08-14,162581628.69,4828470.54,29226446.31,196636545.54
2018-08-15,155669115.16,6033893.82,28982524.759999998,190685533.74
2018-08-16,163041296.9,7245239.32,28895179.39,199181715.60999998
2018-08-17,164912024.92,7530171.95,29896145.560000002,202338342.43
2018-08-18,160691354.26999998,4233066.18,27753829.18,192678249.63
2018-08-19,137387217.63,4659390.99,27106178.61,169152787.23
2018-08-20,142790906.03,6897159.75,25623208.24,175311274.02
2018-08-21,167093281.32999998,3926611.37,30008050.700000003,201027943.4
2018-08-22,168855354.54999998,3848929.68,30570113.54,203274397.77
2018-08-23,170646259.71,2840982.7800000003,28304604.48,201791846.97
2018-08-24,171864641.03,3789877.81,25468757.4,201123276.23999998
2018-08-25,163359183.57,3999683.94,25960157.069999997,193319024.57999998
2018-08-26,146664417.54,4962744.34,20845801.16,172472963.04
2018-08-27,162104167.36,5011614.76,30845824.88,197961607.0
2018-08-28,165082687.35,7007056.649999999,30400007.049999997,202489751.05
2018-08-29,175566532.64000002,4713971.19,22654121.61,202934625.44
2018-08-30,166597295.4,5742168.2,29488281.380000003,201827744.98
2018-08-31,167836750.76999998,5171471.3100000005,30400961.55,203409183.63
2018-09-01,158061258.94,4412946.91,30082864.39,192557070.24
2018-09-02,139599231.12,5518751.12,28893785.630000003,174011767.87
2018-09-03,162948007.31,5727499.2,31139277.9,199814784.41
2018-09-04,165567184.39,5584758.24,28686350.310000002,199838292.94
2018-09-05,161498528.83,5721766.1899999995,29810776.55,197031071.57
2018-09-06,161447531.13,4948182.24,30186366.549999997,196582079.92
2018-09-07,167080148.6,4171345.33,26110198.63,197361692.56
2018-09-08,163880467.56,4921691.83,21276819.169999998,190078978.56
2018-09-09,147423455.22,4949332.67,20353173.27,172725961.16
2018-09-10,158861530.66,5072775.08,35146349.61,199080655.35
2018-09-11,167668803.98,4191890.29,29850347.0,201711041.27
2018-09-12,169828758.42,4076519.4299999997,28361109.72,202266387.57
2018-09-13,168445067.14,3709973.94,29149709.81,201304750.89
2018-09-14,162242420.64,5036010.09,31760864.619999997,199039295.35
2018-09-15,153796792.39,3894847.03,29824118.14,187515757.56
2018-09-16,132703675.38,3959973.23,28161153.55,164824802.16
2018-09-17,159704091.25,4571634.43,28931802.330000002,193207528.01
2018-09-18,167995582.24,4750572.6899999995,28648426.57,201394581.5
2018-09-19,167576804.7,4875278.58,29581154.380000003,202033237.66
2018-09-20,168525766.0,3641272.69,30673210.19,202840248.88
2018-09-21,169897761.1,4414260.1,31545789.37,205857810.57
2018-09-22,162305058.54,4657119.11,25913008.29,192875185.94
2018-09-23,151977005.31,4190862.1100000003,18162089.68,174329957.1
2018-09-24,169499959.95,4478930.24,23544370.14,197523260.33
2018-09-25,171626349.55,5095693.17,24632906.73,201354949.45
2018-09-26,159816643.04,5509838.67,34810315.72,200136797.43
2018-09-27,160528062.45000002,4604712.41,32882133.41,198014908.27
2018-09-28,161267079.62,4899661.8,31907676.54,198074417.96
2018-09-29,156022588.48,4370894.79,30020765.84,190414249.10999998
2018-09-30,137605479.09,4214982.04,30334767.27,172155228.4
2018-10-01,160603975.04,3373911.4,33121478.28,197099364.72
2018-10-02,167039080.03,3597620.28,29996187.31,200632887.62
2018-10-03,165079399.64,4010927.49,30134912.220000003,199225239.35
2018-10-04,163148910.22,4841386.41,30204423.85,198194720.48000002
2018-10-05,163292245.93,5078910.07,29922008.17,198293164.17
2018-10-06,158664904.09,4724555.78,22831503.4,186220963.26999998
2018-10-07,139202080.07999998,4532362.86,27021208.549999997,170755651.49
2018-10-08,167266398.07,4472831.08,24983546.93,196722776.08
2018-10-09,166232693.04,4774884.4399999995,24819686.77,195827264.25
2018-10-10,164258320.54,4986124.26,27543827.3,196788272.1
2018-10-11,159357477.75,5063435.75,30414464.3,194835377.79999998
2018-10-12,158165884.65,4921660.5600000005,33037606.439999998,196125151.65
2018-10-13,154419372.67000002,4787347.13,26500597.68,185707317.48
2018-10-14,136712747.16,4736658.61,25477129.12,166926534.89000002
2018-10-15,143096020.01,4101113.47,24606232.279999997,171803365.76
2018-10-16,167397109.85999998,4141806.64,24316565.97,195855482.47
2018-10-17,169738346.24,4037127.94,25996782.28,199772256.46
2018-10-18,172545616.43,3791737.36,26618114.08,202955467.87
2018-10-19,171864435.79,3711373.36,25309030.66,200884839.81
2018-10-20,162664645.24,4782376.76,24910102.459999997,192357124.46
2018-10-21,142571015.75,4356941.69,25047240.590000004,171975198.03
2018-10-22,166164344.95000002,4720269.7700000005,23152290.959999997,194036905.68
2018-10-23,163693772.01,4097583.79,29307023.759999998,197098379.56
2018-10-24,168562376.39000002,4258803.79,24964858.86,197786039.04
2018-10-25,170489937.84,4475509.16,26881987.1,201847434.1
2018-10-26,170705926.22,4717903.95,27243545.66,202667375.83
2018-10-27,165160463.92,3650735.0,25595235.07,194406433.98999998
2018-10-28,143910302.69,4052760.9899999998,28068224.22,176031287.9
2018-10-29,161961569.05,3831794.7399999998,33559620.66,199352984.45
2018-10-30,164806455.41,3933557.62,33959887.25,202699900.28
2018-10-31,170172147.62,4063912.18,27756792.61,201992852.41
2018-11-01,173805865.22,3622036.96,26225681.65,203653583.83
2018-11-02,170857300.49,4563646.45,23669740.7,199090687.64
2018-11-03,164792998.87,4112494.67,20521157.81,189426651.35
2018-11-04,142323707.93,3352730.98,24393563.86,170070002.77
2018-11-05,145761924.38,3158312.05,22626519.35,171546755.78
2018-11-06,173672631.55,2725419.39,19969362.54,196367413.48
2018-11-07,176404006.66,3109608.58,21437750.869999997,200951366.10999998
2018-11-08,178835869.44,3471334.93,21978657.84,204285862.21
2018-11-09,175957038.27,3530908.73,22200195.52,201688142.52
2018-11-10,165689631.44,2743977.65,25165735.060000002,193599344.15
2018-11-11,147214515.62,2787335.34,24709811.59,174711662.54999998
2018-11-12,155664938.81,2852850.76,19774185.660000004,178291975.23
2018-11-13,172489490.36,4712412.25,23816925.8,201018828.41
2018-11-14,170451871.14000002,4898546.24,26141201.64,201491619.02
2018-11-15,172815075.42,5144797.83,26289197.64,204249070.89
2018-11-16,172895160.21,3474887.46,29862865.189999998,206232912.86
2018-11-17,172635068.08,4484741.66,19444361.48,196564171.22
2018-11-18,154955107.99,3702503.86,19385311.14,178042922.99
2018-11-19,172484374.72,4268437.23,25144427.47,201897239.42000002
2018-11-20,174875766.70000002,5411733.75,24197463.130000003,204484963.58
2018-11-21,173961416.32,5341844.71,24348795.14,203652056.17000002
2018-11-22,178094404.98,4071754.01,22933095.05,205099254.04
2018-11-23,171943959.79,4458105.8100000005,26540636.49,202942702.09
2018-11-24,162002993.64,3529098.13,28173343.03,193705434.8
2018-11-25,147581336.17,5686653.38,21506143.759999998,174774133.31
2018-11-26,174615663.22,5444045.3100000005,20924382.06,200984090.59
2018-11-27,173702572.53,3258908.06,22711828.45,199673309.04
2018-11-28,173710240.26,2474086.6500000004,23260333.93,199444660.84
2018-11-29,171731209.71,2709454.02,26086943.279999997,200527607.01
2018-11-30,172311824.78,3140820.03,25450214.57,200902859.38
2018-12-01,162847325.35999998,3463573.95,23696701.970000003,190007601.28
2018-12-02,147203167.23,3952842.83,21311345.169999998,172467355.23
2018-12-03,170804206.02,4222410.24,24075792.95,199102409.21
2018-12-04,171056040.17,4335109.12,25772838.46,201163987.75
2018-12-05,172130951.6,3828952.86,23806212.47,199766116.93
2018-12-06,170818454.91,5388668.48,22975907.0,199183030.39
2018-12-07,167499318.57,4433499.51,25871281.259999998,197804099.34
2018-12-08,152791630.88,3884574.5100000002,23206189.69,179882395.08
2018-12-09,145308095.41,4105064.24,25391327.56,174804487.21
2018-12-10,167857539.34,4594345.27,28173891.3,200625775.91
2018-12-11,162694348.16,4977866.92,36588667.06,204260882.14
2018-12-12,165275742.09,4102691.62,34532051.4,203910485.10999998
2018-12-13,154901112.43,4634746.7,45011967.62,204547826.75
2018-12-14,151358970.57,4901118.33,45846671.02,202106759.92
2018-12-15,135841906.99,4161919.53,50284765.57,190288592.09
2018-12-16,126661707.49,4177964.04,42767057.48,173606729.01
2018-12-17,143907278.57999998,4390041.27,48620030.85,196917350.7
2018-12-18,150798146.85,5090412.04,44191808.01,200080366.9
2018-12-19,146951187.85,4430148.08,48231361.379999995,199612697.31
2018-12-20,145506771.76999998,3781316.16,48372273.82,197660361.75
2018-12-21,145809383.98,4056945.41,46844942.25,196711271.64
2018-12-22,135602506.25,4245877.39,45405732.55,185254116.19
2018-12-23,120939805.68,4247514.96,43792158.07,168979478.71
2018-12-24,120055020.28999999,4246440.899999999,46744790.97,171046252.16
2018-12-25,113117238.8,4316110.66,36019942.32,153453291.78
2018-12-26,134783174.82,5105980.19,43086076.32,182975231.32999998
2018-12-27,138838637.2,5250361.3,45643259.27,189732257.77
2018-12-28,135635681.16,6387843.18,48562657.239999995,190586181.57999998
2018-12-29,124139723.16,5413532.76,49730149.28,179283405.2
2018-12-30,111474373.46,4600771.03,49085375.13,165160519.62
2018-12-31,107304494.29,5076384.67,51854951.75,164235830.71
2019-01-01,89433269.45,3804960.05,51129207.89,144367437.39
2019-01-02,115853022.51,3734903.5999999996,55398828.51,174986754.62
2019-01-03,126861821.69999999,4594668.55,54042428.15,185498918.4
2019-01-04,131787394.03999999,4325229.51,53518461.89,189631085.44
2019-01-05,126855585.08,4173418.63,50465486.230000004,181494489.94
2019-01-06,109090542.35,3625919.9899999998,51993659.92,164710122.26
2019-01-07,110779964.99,3427019.3,51862684.949999996,166069669.23999998
2019-01-08,130691410.35,4182632.5,52396779.74,187270822.59
2019-01-09,130029673.84,4522706.41,50833359.4,185385739.65
2019-01-10,123601077.61,4259105.19,57390679.34,185250862.14000002
2019-01-11,127818427.75999999,5053805.76,57011689.89,189883923.41
2019-01-12,118588284.34,5124667.63,57431051.75,181144003.72
2019-01-13,114891873.64,4187149.0,48574611.94,167653634.57999998
2019-01-14,131912569.08,4384333.78,52072277.1,188369179.96
2019-01-15,137736242.35,5202340.96,49224674.24,192163257.55
2019-01-16,142844299.99,5322224.75,46686152.44,194852677.18
2019-01-17,141245594.37,4773258.99,50621542.8,196640396.16
2019-01-18,133146188.46,5913145.04,57465813.48,196525146.98
2019-01-19,128545490.39,6884663.46,48789113.81,184219267.66
2019-01-20,118511769.25,6062960.22,39502674.63,164077404.1
2019-01-21,137060697.32,6013996.1,47836269.9,190910963.32
2019-01-22,147957692.69,4957836.27,38457009.99,191372538.95
2019-01-23,149726294.06,4801990.17,37539731.37,192068015.6
2019-01-24,148598055.05,4567190.11,42132659.78,195297904.94
2019-01-25,140193070.75,4792233.84,52003946.52,196989251.10999998
2019-01-26,133558459.94,4547692.4399999995,48441104.519999996,186547256.9
2019-01-27,118290061.92,4106891.1500000004,46293225.94,168690179.01
2019-01-28,134543714.34,4371342.09,52941329.589999996,191856386.02
2019-01-29,129183541.5,4594954.79,59727505.83,193506002.12
2019-01-30,137105413.87,4778661.4799999995,52108599.88,193992675.23
2019-01-31,139576820.17,5169985.47,49477459.11,194224264.75
2019-02-01,133732927.27,5659851.43,53679144.38,193071923.07999998
2019-02-02,126921863.7,4339937.07,52400078.21,183661878.98
2019-02-03,114588108.75,4425108.43,46532708.36,165545925.54
2019-02-04,139017938.06,5281893.42,48799294.55,193099126.03
2019-02-05,141032293.0,5359881.76,50682318.13,197074492.89000002
2019-02-06,137315493.77,5454221.9399999995,54428730.43000001,197198446.14000002
2019-02-07,142187573.62,5404531.87,49794806.54,197386912.03
2019-02-08,141742234.98,4645799.49,48262728.1,194650762.57
2019-02-09,132716915.48,4164038.38,47550547.3,184431501.16
2019-02-10,116549601.27,4159926.05,44728491.3,165438018.62
2019-02-11,134255233.96,4623507.27,54130061.53,193008802.76
2019-02-12,136096181.16,4534383.62,54878148.32,195508713.1
2019-02-13,138143628.5,4478501.71,55184977.52,197807107.73
2019-02-14,135364494.1,4856918.12,58213516.47,198434928.69
2019-02-15,146097231.85,5048621.7,48861601.74,200007455.29
