Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,1347610.43,1225668.46,1204810.83,1290304.14,1432469.37,1596507.46,1741267.09,1928292.36,2218565.5,2210997.31,2097012.41,2000822.46,1980944.52,1952314.32,2045752.54,2027719.46,1961644.18,1836598.21,1883841.24,1739324.46,1946791.72,1966938.71,2133489.1,1931697.55,2010-05-14
Sistema,Sistema,1472160.43,1308135.01,1289385.3,1238755.21,1250752.26,1329153.76,1500281.33,1711094.92,1952210.62,2169887.14,2303231.62,2320510.69,2248436.23,2194893.58,2066787.69,1974864.62,1893708.0,1913689.23,1963318.83,1968488.87,2034669.05,2275377.51,2024357.23,1693605.84,2010-05-15
Sistema,Sistema,1812559.05,1873658.25,1820905.48,1600184.55,1669521.0,1720409.06,1697728.35,1777106.17,1632862.98,1595097.83,1539377.89,1450968.65,1378752.03,1370709.21,1430672.1,1502969.08,1506509.99,1472596.04,1523812.68,1704065.77,1687484.3,1697396.2,1759447.24,1642508.19,2010-05-16
Sistema,Sistema,2114994.09,1913227.01,1817069.81,1773803.46,1778831.37,1758547.02,1769133.14,1997252.45,2292487.03,2370027.86,2309005.42,2206978.98,2113388.28,2117196.53,2170036.42,2220887.64,2215864.52,2126508.26,1876180.6,1833969.67,1840618.75,2179368.17,2131530.32,2320878.08,2010-05-17
Sistema,Sistema,1856708.33,1705397.53,1732084.03,1719484.22,1916828.53,2053861.0,1941815.87,1697384.95,1717618.07,1729142.97,1910170.15,2008134.86,1901221.71,1942304.92,2017588.95,2023061.2,1917339.23,1741427.45,2014749.08,1953714.24,2094080.87,2098199.99,1960753.37,1899691.8,2010-05-18
Sistema,Sistema,1511225.54,1434076.0,1451465.59,1531311.0,1614429.41,1630940.96,1464793.64,1571742.53,1867399.56,1905370.93,2037488.75,2143259.8,1980977.87,2059703.58,2104359.65,2117026.36,2094034.86,1937800.96,1958869.19,1897251.37,1950613.15,2281976.45,1912862.51,1452378.68,2010-05-19
Sistema,Sistema,1756617.58,1625913.85,1650161.77,1613404.69,1758915.1,2066856.03,1960880.52,1841832.8,1680525.12,1678535.1,1831000.15,1921479.38,1813781.93,1821295.46,1941803.03,1957442.56,1922657.01,1835541.87,2102997.64,2220333.51,2049135.14,1911024.27,2092855.63,2020997.4,2010-05-20
Sistema,Sistema,1913686.55,1865343.07,1901360.44,1788762.45,1756218.78,1981957.93,2084407.29,2259218.04,2326885.74,2453393.55,2394897.66,2269498.06,2311403.53,2352455.46,2306744.89,2302731.12,2306189.26,2265003.96,1843366.98,1841277.21,1814612.62,1923158.94,2212609.91,2110527.61,2010-05-21
Sistema,Sistema,1315030.17,1234748.56,1213790.17,1182307.02,1198420.75,1200176.1,1343793.09,1695436.42,1908483.51,1956167.21,2123328.18,2213338.54,2184709.48,2028540.74,1915732.74,1911120.07,1958355.88,1956032.51,2312442.12,2283640.42,2381535.84,2089997.81,1941158.51,1613596.96,2010-05-22
Sistema,Sistema,1714307.75,1540164.31,1386289.71,1307805.45,1364020.89,1533464.57,1617857.31,1626041.68,1662832.3,1808445.76,1810470.08,1684550.45,1561603.46,1561130.0,1630645.97,1677756.63,1690933.51,1624918.08,1868413.9,1734888.99,1834399.37,1772536.6,1460908.69,1625451.29,2010-05-23
Sistema,Sistema,1043950.38,990723.18,1004420.47,975153.76,1043523.33,1345563.39,1469028.37,1682688.74,1938466.34,1882301.24,1803349.74,1876992.33,1837830.72,1839987.55,1952227.7,1947034.9,1973951.8,1950656.83,2029740.81,1901352.82,1945537.2,1768290.1,1452905.5,1137963.22,2010-05-24
Sistema,Sistema,1308771.41,1202654.54,1251723.0,1228390.24,1313737.63,1580258.91,1666943.16,1597167.36,1655375.92,1795712.43,1760424.59,1799020.06,1830935.25,1807462.59,1914642.57,1917381.4,1880889.61,1964058.75,1638223.19,1699898.34,1725986.58,2044021.69,1731416.04,1451556.02,2010-05-25
Sistema,Sistema,1263721.98,1255851.63,1279770.08,1172314.13,1302129.07,1667600.45,1636946.71,1549374.58,1610463.25,1736513.06,1877111.99,1919891.54,1794498.85,1800900.36,1875686.01,1893668.9,1869495.57,1836650.14,1841848.78,1676925.1,1864419.91,1970312.33,1613705.85,1354456.9,2010-05-26
Sistema,Sistema,1656845.12,1553565.96,1599562.73,1602408.35,1600337.48,1796697.89,1937593.47,2077200.31,2178069.65,2131898.16,2081907.18,2033955.17,2031025.56,2021770.09,1967465.56,1972319.85,1979762.53,1957427.55,1727421.43,1801359.48,1726235.57,1848664.39,1946535.04,1742234.97,2010-05-27
Sistema,Sistema,1433051.09,1374102.49,1304093.96,1246355.99,1210296.81,1346506.24,1441042.71,1382400.66,1575022.18,1706187.17,1871887.83,1929337.38,1892673.83,1853045.06,1950019.37,1995461.49,1959987.26,1928298.19,2172717.93,2223081.05,2031567.18,1803626.95,1456272.42,1353563.48,2010-05-28
Sistema,Sistema,1171780.4,1013482.54,980025.48,996645.0,1088630.97,1138862.23,1210775.08,1360013.41,1721763.14,1807120.03,1741302.61,1705543.33,1716465.97,1649172.25,1665930.57,1683006.27,1678500.06,1710294.76,1834970.98,2026069.0,1885278.63,1727486.31,1671714.38,1164642.5,2010-05-29
Sistema,Sistema,1516602.5,1327863.85,1221161.34,1179903.07,1179856.68,1200130.86,1315108.78,1425544.49,1614354.75,1728621.1,1821838.67,1874231.16,1873959.44,1805496.52,1782930.43,1768873.24,1800364.33,1908313.15,2098914.16,2287468.99,2308972.17,2104508.95,1952204.57,1521115.59,2010-05-30
Sistema,Sistema,2181171.35,1959521.26,1755089.77,1713199.92,1739879.61,1765911.82,1808850.21,1779371.29,1925136.08,2160176.35,2310857.63,2405853.13,2363601.1,2312120.25,2322001.59,2232195.47,2141766.64,2214535.87,2731648.02,3021782.55,2858722.92,2793297.44,2467090.87,2172900.11,2010-04-01
Sistema,Sistema,2023891.42,1896778.45,1871513.14,1876751.9,1878078.92,1847857.79,1815359.29,1949462.23,1758799.33,1858094.65,1902173.02,1976881.76,2014805.51,1959935.53,1851177.84,1787384.28,1782050.75,1954385.28,2369279.4,2364883.8,2409492.4,2370965.65,2248198.94,1946932.14,2010-04-02
Sistema,Sistema,2127090.13,1980721.29,1893259.3,1833824.57,1855960.14,1959424.16,2074545.13,2280980.4,2362149.59,2545950.22,2654565.12,2774247.21,2629254.01,2660429.49,2705063.13,2697774.62,2674554.69,2718423.61,2562446.87,2725485.29,2559911.74,2766578.53,2656251.13,2387089.05,2010-04-03
Sistema,Sistema,2128710.27,2082221.74,1938347.7,1879419.54,1882064.01,1902873.6,1835121.79,2151137.05,2150955.52,2359875.58,2483682.12,2587937.12,2690844.54,2589844.19,2468385.4,2407411.66,2382312.59,2519280.38,2503061.16,2493860.59,2688055.34,2626055.78,2583609.01,2124715.82,2010-04-04
Sistema,Sistema,2330053.55,2175796.26,2148500.0,2146578.22,2329251.09,2427901.7,2397673.04,2405272.16,2333934.4,2530100.52,2708905.16,2716121.58,2683070.88,2677423.79,2765592.86,2740832.48,2713666.08,2623275.06,2361609.57,2342119.71,2470818.69,2822333.75,2471087.93,2587097.13,2010-04-05
Sistema,Sistema,2439819.27,2288795.9,2218614.28,2195931.45,2392345.74,2502456.25,2426510.51,2256161.61,2454940.9,2494862.72,2673478.9,2601677.66,2607569.44,2596116.34,2477132.86,2472812.53,2448656.91,2403986.92,2286695.14,2327689.71,2151074.46,2464031.85,2512489.06,2416396.98,2010-04-06
Sistema,Sistema,1915395.72,1919207.98,1855186.41,1885859.26,1875575.51,1887670.12,1912582.29,2011597.66,2039033.03,1944108.93,2003413.32,2040517.26,1943196.39,1996581.95,2107871.36,2193089.56,2145527.51,2027980.81,2291500.78,2415601.32,2242393.07,2078825.72,2198915.97,1730481.71,2010-04-07
Sistema,Sistema,1853815.26,1732758.71,1638311.27,1600025.11,1731599.76,1921803.99,1934317.23,2015217.88,2243464.32,2238631.81,2162929.92,2127495.26,2105142.39,2140835.94,2149144.01,2205508.15,2179646.52,2078113.66,2262576.72,2397925.17,2283386.65,2171099.43,2381526.43,1955087.99,2010-04-08
Sistema,Sistema,2465796.53,2314703.03,2281034.74,2256826.07,2397600.67,2787874.33,2931325.74,2921322.66,2821187.8,2799323.68,2806253.12,2748045.33,2686939.95,2720849.54,2813960.07,2818289.78,2818474.14,2754070.76,2764058.11,2824943.2,2653610.32,2816872.67,2707710.22,2749232.75,2010-04-09
Sistema,Sistema,2597373.98,2444142.46,2370487.47,2347315.51,2399110.69,2519732.29,2507409.42,2521694.92,2446052.78,2445758.78,2626580.47,2737722.6,2709663.53,2641666.46,2560124.0,2535255.87,2490266.01,2469375.16,2664033.08,2529242.4,2725644.94,2616745.11,2431942.7,2610707.51,2010-04-10
Sistema,Sistema,2393327.77,2217057.39,2142805.14,2105369.08,2097000.21,2129496.29,2144041.26,2333737.98,2571602.53,2772199.7,2893761.23,3013345.27,3068322.75,3004793.84,2873815.9,2781968.83,2707016.51,2772224.95,2887241.1,2742736.35,2840279.5,3080191.49,2818499.06,2335788.74,2010-04-11
Sistema,Sistema,1990549.49,1965265.37,1886486.04,1880005.23,1795424.14,2024333.53,2010219.12,2035826.44,2363304.63,2587109.45,2803718.22,2884417.92,2703730.19,2708699.07,2804085.71,2819838.52,2821886.83,2898512.52,3028920.02,3078659.77,2953118.31,2831503.06,2216959.17,1820889.0,2010-04-12
Sistema,Sistema,1772755.85,1664908.05,1629767.26,1668730.38,1862528.73,2352703.88,2269977.54,2344392.14,2599630.67,2766269.17,2956597.05,3068474.45,2905343.8,2871957.13,2949708.75,2964219.24,2958279.72,2961152.44,2791104.8,2651488.88,2971164.49,2984652.23,2503219.62,2130654.48,2010-04-13
Sistema,Sistema,1844791.33,1705223.63,1613581.46,1600864.6,1768638.34,2026549.26,2081234.93,2231007.34,2479761.03,2631410.12,2547019.19,2582182.4,2427455.84,2444194.36,2496723.95,2545743.11,2512626.8,2456384.28,2985821.49,3139901.71,2958276.71,2605212.65,2310424.11,1948630.66,2010-04-14
Sistema,Sistema,1743027.09,1628969.03,1578773.64,1593744.99,1639947.56,1806202.73,2148086.14,2306546.01,2310589.97,2489243.12,2661222.64,2761577.94,2649691.8,2635149.49,2706633.79,2590643.37,2604078.58,2374479.99,2618067.23,2764503.47,2654160.47,2434937.42,2173719.11,1813207.97,2010-04-15
Sistema,Sistema,2086934.44,2085081.91,1903926.18,1875860.43,1872934.81,2394696.26,2516106.5,2489408.18,2656455.61,2790930.11,2921612.43,3010425.17,2901257.96,2873956.11,2936298.98,2904037.06,2888479.65,2843711.72,2787850.38,2646843.73,2819433.9,2866211.44,2486674.52,2209866.95,2010-04-16
Sistema,Sistema,2067903.03,1975193.09,1911836.75,1883119.5,1892218.43,1945435.74,1975533.08,2034308.62,2452707.91,2481075.91,2459385.19,2418028.68,2388031.66,2356106.68,2330177.07,2435237.44,2364723.22,2377701.83,2463699.05,2672696.23,2501790.91,2509029.17,2469389.66,2049256.4,2010-04-17
Sistema,Sistema,2122264.96,2034782.95,1926224.48,1840635.78,1839944.65,1794095.99,1752591.04,1848747.37,1948551.99,1867549.5,1873471.64,1844340.49,1902341.78,1869261.05,1816089.91,1839699.51,1841105.37,1780042.42,2151712.88,2402627.98,2328065.73,2091148.37,2059507.49,1921737.08,2010-04-18
Sistema,Sistema,1796426.1,1649414.72,1585557.6,1568792.31,1511694.84,1854651.51,1796841.05,1872411.47,2167111.22,2368883.15,2541881.51,2486116.93,2452339.51,2499274.98,2575721.28,2580974.6,2579310.67,2533729.93,2747552.64,2610867.28,2778823.66,2629223.44,2260104.86,1737090.7,2010-04-19
Sistema,Sistema,1880964.97,1777209.78,1749447.43,1695205.2,1851837.99,2067825.76,2179106.6,2303399.64,2594917.16,2757886.86,2904696.64,2891431.35,2821018.58,2840585.73,2883407.95,2885724.15,2677230.31,2637718.61,2504139.26,2352690.25,2584037.05,2851193.22,2503956.38,2046764.28,2010-04-20
Sistema,Sistema,2063186.72,1926346.27,1813109.19,1741988.68,1831526.89,1859550.44,1824255.01,1984565.18,2147565.0,2234878.2,2201301.83,2192811.19,2073270.79,2106165.09,2178473.62,2206078.96,2139914.47,2183494.02,1985889.97,2205031.09,2103952.53,2178439.52,2149581.15,1951925.74,2010-04-21
Sistema,Sistema,1983730.69,2025788.16,1986522.7,1956881.02,1875539.69,2155211.23,2188218.58,2143481.83,1830026.39,2035622.46,2207076.98,2279631.78,2313788.57,2479771.54,2609370.34,2608708.84,2587385.96,2376131.86,2054315.45,2280464.19,2170950.1,2270986.99,1877269.33,1729097.28,2010-04-22
Sistema,Sistema,2157826.57,2091256.16,2034359.77,1992136.87,2034519.5,2050007.22,1952722.67,1862950.26,1895471.26,1995827.04,2046754.09,2121267.11,2056995.37,2112069.97,2205561.66,2183374.17,2090836.96,1915152.45,2219902.95,2255536.47,2145868.64,2119801.08,1962275.45,2147568.87,2010-04-23
Sistema,Sistema,2424232.34,2304074.24,2177197.35,2237245.98,2202968.5,2204543.2,2105434.17,1954562.66,1828425.32,2064216.43,2145094.67,2117807.23,2063166.07,1993706.62,1841671.05,1779722.42,1777233.94,1800952.21,2319626.08,2494799.31,2322185.79,2190335.23,1938519.23,2220735.43,2010-04-24
Sistema,Sistema,1611911.29,1495482.44,1398268.29,1357527.91,1335566.02,1277118.95,1176851.31,1243310.94,1338038.39,1458319.06,1451630.32,1510642.94,1522574.04,1527026.42,1599908.67,1570040.41,1525938.0,1562175.4,1889295.53,2185204.44,2131777.21,1899987.64,1565838.38,1716286.27,2010-04-25
Sistema,Sistema,1686853.31,1570783.07,1497886.81,1462738.56,1625643.32,2015189.93,1927233.11,2073830.05,2342191.39,2468028.64,2640291.58,2739575.69,2638845.0,2609818.02,2699151.44,2714908.58,2687182.76,2678371.83,2480105.57,2368909.92,2471048.36,2665532.2,2302637.07,1945098.44,2010-04-26
Sistema,Sistema,2073706.6,1928240.73,1865466.85,1854261.13,2032672.99,2316851.6,2329598.58,2505832.8,2714226.87,2652358.79,2578826.14,2442421.3,2415684.42,2385486.84,2347764.36,2487940.3,2540399.81,2475447.82,2187350.71,2239355.07,2219266.11,2506117.91,2492551.98,2114681.25,2010-04-27
Sistema,Sistema,1650662.56,1513233.39,1519200.55,1462538.31,1517994.8,2125585.17,2278117.52,2191885.48,2179190.09,2355883.07,2507075.97,2602887.64,2456963.53,2443090.14,2555305.84,2548963.88,2484499.91,2534758.3,2628148.88,2679104.54,2480875.87,2517739.78,1993634.35,1558134.27,2010-04-28
Sistema,Sistema,1442210.06,1400421.87,1290935.35,1273023.45,1414420.16,1874878.34,1964991.48,2116752.19,2176833.02,2302880.68,2467911.09,2550305.91,2391008.9,2388889.48,2467275.28,2500741.39,2467131.05,2468209.38,2683108.55,2823288.29,2601077.12,2616797.37,2302962.96,2227294.41,2010-04-29
Sistema,Sistema,1744546.55,1717342.32,1717421.33,1625356.98,1592896.48,1976750.65,2059704.16,2248042.26,2527456.19,2666171.84,2804579.29,2740680.06,2764522.11,2804315.35,2800115.23,2771444.35,2762034.78,2726522.66,2731390.85,2773574.61,2830207.97,2894552.95,2483198.5,1986295.36,2010-04-30
Sistema,Sistema,2332521.42,2261827.5,2139109.71,2134960.95,2164409.69,2071030.3,1688168.36,1790242.33,2096797.9,2257289.93,2225301.57,2308511.79,2246405.44,2252590.26,2328410.29,2272269.82,2203946.44,2039780.22,2142710.89,2353217.41,2270195.2,2209944.76,1804834.42,2044407.33,2010-03-02
Sistema,Sistema,2055634.99,2056007.4,2031586.03,2100141.84,1971393.63,1993991.9,2206228.98,2212695.68,2258870.68,2404101.44,2564665.6,2546078.61,2284890.41,2275162.43,2306533.22,2320644.88,2280940.93,2166343.77,2479063.04,2466204.81,2551360.99,2344669.36,2104963.15,2053569.84,2010-03-03
Sistema,Sistema,2186238.81,1941221.81,1834559.72,1821363.65,1990016.63,2356236.98,2254002.36,2068129.53,2414327.87,2522680.94,2730555.68,2775590.71,2730744.01,2664338.6,2714321.14,2690251.66,2614702.37,2528906.2,2904818.65,3118488.27,3110317.98,2830541.92,2433106.15,2423422.86,2010-03-04
Sistema,Sistema,2461288.91,2461725.95,2356810.56,2249004.22,2215422.43,2380908.3,2316860.97,2271268.9,2260856.73,2259518.61,2466452.88,2492041.49,2308260.3,2281130.13,2426679.6,2472020.74,2380856.8,2275188.54,2603359.27,2527670.86,2622921.17,2662072.54,2298190.38,2219743.21,2010-03-05
Sistema,Sistema,2358866.43,2393193.19,2415557.19,2429369.13,2377828.94,2332356.76,2303115.82,2464999.16,2266022.63,2245811.02,2241790.13,2351422.39,2217138.64,2188726.45,2263597.9,2315126.41,2333280.83,2252755.44,2089912.77,2338873.04,2428587.92,2343706.45,2481616.19,2430289.84,2010-03-06
Sistema,Sistema,2323447.54,2074534.86,1902294.93,1806891.99,1783243.03,1826454.33,1812105.03,1878045.46,2100565.25,2417192.13,2476105.26,2534962.31,2424756.53,2423739.49,2469909.17,2468482.51,2441912.78,2465726.5,2303373.8,2714576.9,2718468.87,2488314.61,2303183.53,2308267.68,2010-03-07
Sistema,Sistema,2040735.93,1930185.27,1843482.88,1640828.45,1796539.82,2065255.55,2190022.16,2201934.11,2360006.67,2315603.46,2354729.86,2443262.49,2445208.2,2643104.37,2735696.63,2765752.13,2746166.04,2665756.68,2679481.04,2502432.86,2789218.81,2960598.39,2832386.09,2453759.37,2010-03-08
Sistema,Sistema,2032000.95,2006307.45,1896035.72,1856363.71,1633839.37,1698990.24,1757421.05,1844543.08,1894118.0,2044370.89,2198383.32,2219904.03,2136007.85,2167397.04,2284943.42,2314206.47,2262604.98,2111867.06,2201992.64,2471830.15,2401361.84,2335576.06,2127861.63,1727415.75,2010-03-09
Sistema,Sistema,1975509.31,1921643.57,1819574.51,1793076.21,1787871.7,2160633.1,2133160.72,2053562.85,2214278.13,2411721.15,2363663.74,2248716.12,2343804.92,2406599.7,2380366.11,2371967.23,2379387.51,2272167.73,2236492.15,2336595.65,2224319.79,2509042.57,2326631.07,2145075.55,2010-03-10
Sistema,Sistema,1818762.36,1757481.36,1716174.16,1712734.26,1607343.67,2013576.4,2124537.81,2200273.31,2429247.2,2259064.73,2203729.69,2227461.41,2180786.61,2295348.83,2354724.91,2330238.9,2327689.23,2195444.89,2332962.02,2375234.36,2356482.64,2369566.19,2422561.52,1903286.26,2010-03-11
Sistema,Sistema,2361676.87,2189963.29,2050102.64,2021682.07,2223786.85,2747224.32,2876331.03,2945540.23,3090074.95,3022984.77,2971767.52,2997612.49,3031126.59,3071173.71,3085805.26,3068916.42,3100475.06,3051850.22,3023067.55,2904801.78,3032354.89,3054988.83,3188592.54,2784549.9,2010-03-12
Sistema,Sistema,2448829.55,2436527.21,2312755.4,2210959.73,2127045.24,2356653.41,2510415.87,2655246.63,3004378.56,2858227.75,2762375.59,2809906.69,2762086.68,2795362.81,2823382.24,2847348.07,2846123.13,2846561.23,2751097.74,2544807.02,2646525.24,2686937.67,2798486.37,2492231.37,2010-03-13
Sistema,Sistema,2236149.05,2128805.87,1966215.63,1858871.15,1834661.49,1810206.93,1803714.97,1801913.96,1971851.97,2047641.0,1968524.28,1913117.9,1950987.97,1995901.21,2070069.71,2032974.5,2054163.16,1953515.09,1907112.41,2012557.81,1969512.66,1896764.44,1939416.87,2151328.89,2010-03-14
Sistema,Sistema,1754109.89,1746788.42,1747306.24,1798233.13,1859707.15,2068486.14,2171776.98,2343260.31,2443112.19,2695953.23,2868578.41,2851290.11,2819988.19,2800820.18,2893355.77,2899832.36,2840550.39,2666771.38,2703430.24,2513126.5,2689724.82,2789906.27,2430627.3,2114003.93,2010-03-15
Sistema,Sistema,1782140.22,1649015.33,1575921.08,1559304.35,1752005.2,2083278.78,2121306.67,2194977.38,2365339.43,2296509.69,2224738.03,2123864.52,2112154.92,2181551.6,2159950.72,2146119.18,2121827.92,2021371.09,2454105.08,2569415.44,2448661.23,2203721.3,2199937.43,1843755.22,2010-03-16
Sistema,Sistema,1577394.69,1616034.2,1519677.35,1515648.8,1484660.72,1922174.26,2006173.65,2057253.84,2033617.18,2182893.69,2345097.9,2379394.34,2184746.6,2194931.92,2299415.81,2284062.66,2299734.33,2166011.65,2222585.74,2107206.89,2175998.7,2176364.7,1905867.75,1517203.93,2010-03-17
Sistema,Sistema,1877453.73,1761844.59,1711708.45,1692455.22,1722517.27,1741086.43,1865148.2,1924273.67,2107844.29,2064448.57,2026206.42,2039478.88,1955098.23,1991789.03,1994485.7,2045526.99,2036280.72,1971283.17,1986421.19,2244474.21,2185260.98,1921960.93,1895136.43,1561574.09,2010-03-18
Sistema,Sistema,1568067.94,1592507.75,1513909.48,1512492.7,1385084.49,1745996.58,1876966.5,1833163.82,1894542.05,2032396.77,2003669.15,2044055.88,1998980.13,2083076.11,2073894.47,2094128.09,2095345.21,2043063.34,2321621.55,2626262.19,2367458.84,2212462.96,2140425.75,1890957.66,2010-03-19
Sistema,Sistema,1883228.04,1939638.33,1868374.33,1883027.62,1877983.94,1919373.87,1892833.44,1753919.49,2000376.07,2240320.33,2356339.35,2319105.76,2383617.18,2240172.45,2129901.85,2014427.74,1939590.1,1905345.73,2117838.39,2299440.4,2216814.91,2279683.99,2026840.03,1742939.59,2010-03-20
Sistema,Sistema,2091986.93,2085412.97,2019482.45,1949013.56,1921395.56,1935779.37,1918917.53,1875748.32,1795162.71,1854659.52,1698605.23,1512042.86,1554305.16,1565787.34,1632610.02,1718908.41,1816536.84,1736988.18,1851145.1,1894620.9,1851084.92,1977103.9,2044025.42,2072685.43,2010-03-21
Sistema,Sistema,1700129.84,1556369.57,1519514.45,1490437.0,1476189.93,1490750.6,1431727.34,1485180.29,1572487.65,1489148.61,1600499.24,1742957.44,1785994.07,1726172.86,1703953.61,1684887.65,1623009.81,1592774.17,1923692.27,2309686.21,2163044.27,2005569.83,1855867.77,1645505.91,2010-03-22
Sistema,Sistema,2149548.37,2026649.31,1974972.51,1956710.25,1896005.69,1964869.26,1902525.94,1930766.34,2049997.29,2298588.47,2355239.45,2457923.0,2366867.33,2449593.36,2564546.24,2585392.51,2526006.0,2311738.84,2489479.18,2425003.2,2487756.01,2679294.64,2230058.02,2079175.17,2010-03-23
Sistema,Sistema,2153978.91,2224841.02,2128879.21,2128223.18,2180407.64,2085506.08,2003535.59,1842134.19,1931459.23,1988407.6,2103371.16,2132360.96,2205087.71,2243496.84,2195386.27,2214018.7,2224371.14,2140047.91,2369851.45,2330836.93,2346684.05,2213393.69,2029484.64,2194545.87,2010-03-24
Sistema,Sistema,2177733.96,2328233.66,2208323.67,2181434.83,2186074.72,2428593.85,2473463.99,2586371.13,2447267.71,2376492.76,2474123.84,2553877.03,2413127.59,2468575.19,2590029.16,2607224.96,2531576.62,2388919.36,2766117.64,2789823.59,2829618.68,2717863.56,2504353.16,2390158.69,2010-03-25
Sistema,Sistema,1837904.95,1716462.94,1643665.9,1634725.64,1723606.95,2154516.97,2212622.63,2350146.34,2436048.6,2373138.67,2583695.35,2499840.58,2583741.87,2608882.94,2580271.96,2552334.57,2555172.32,2649608.33,2544593.1,2478980.58,2540743.91,2592823.81,2908117.64,2463787.46,2010-03-26
Sistema,Sistema,1915857.52,1798687.04,1704731.17,1674473.72,1711461.51,1830782.37,1819698.55,1994490.09,2239232.67,2454413.26,2568024.73,2546669.53,2487399.08,2500107.59,2443961.32,2377925.91,2315606.86,2277775.9,2301510.28,2299593.02,2347474.16,2632071.44,2382702.35,2097525.74,2010-03-27
Sistema,Sistema,1477161.16,1424932.41,1386098.7,1396084.95,1326912.1,1364043.97,1425665.49,1272196.7,1465410.47,1449310.98,1499080.13,1588401.78,1652089.34,1678253.94,1670422.84,1607036.45,1547737.55,1456543.5,1553926.18,1883655.9,1864235.74,1785137.24,1850870.13,1659128.95,2010-03-28
Sistema,Sistema,1432438.08,1522653.68,1495370.82,1407268.66,1378025.49,1525218.99,1643698.78,1992039.42,2015455.68,2132475.23,2281451.68,2258599.19,2329432.02,2314907.13,2299022.73,2267627.39,2165941.72,2048363.92,2014813.81,2093721.34,1962516.55,2099874.4,1921892.96,1714024.78,2010-03-29
Sistema,Sistema,1962709.87,1864745.92,1814137.55,1785681.25,1769625.79,1567964.74,1598954.94,1653989.35,1880573.23,2013817.33,1986905.25,2002847.42,2058825.26,2107084.95,2132541.8,2070949.47,2062434.26,2185919.43,2386209.36,2342034.22,2419058.95,2207463.75,2096716.15,1978009.98,2010-03-30
Sistema,Sistema,1857621.7,1756334.02,1691172.07,1683730.86,1671284.19,1619357.7,1646269.22,1719114.03,1725881.84,1897551.08,1882430.65,1862752.67,1846126.86,1958833.74,1917323.03,1850215.96,1729745.29,1649992.92,1855781.17,1971475.64,1769269.63,1938127.57,1888169.0,1953801.56,2010-03-31
Sistema,Sistema,1558348.42,1519877.99,1479701.12,1512621.68,1493472.07,1536395.05,1648159.96,1413668.26,1524323.77,1622098.1,1718990.2,1821149.47,1897492.26,1862400.26,1782986.55,1719010.83,1669018.12,1612465.89,1993079.97,2204513.14,2257086.54,2214331.48,2020711.63,2197716.56,2010-01-31
Sistema,Sistema,1884432.33,1747261.94,1752165.97,1831732.96,1770702.29,1869842.92,1960102.22,1911924.42,2086011.44,2272947.05,2484521.34,2556131.27,2500456.76,2451052.54,2469494.43,2509215.41,2447041.23,2277914.67,2486460.0,2647120.92,2544793.06,2684933.43,2469326.0,2170017.23,2010-02-01
Sistema,Sistema,1637215.06,1536897.15,1489226.59,1462574.44,1563347.42,1726106.79,1972304.43,2080840.05,2286161.59,2450878.19,2575594.14,2510627.85,2602286.61,2592308.33,2694841.2,2695623.4,2652936.75,2329678.31,2483962.61,2675309.47,2591890.19,2704022.32,2470251.49,1934360.83,2010-02-02
Sistema,Sistema,1878019.52,1787823.89,1773234.51,1738736.49,1917114.54,2026650.37,2415306.92,2398962.25,2393366.54,2559874.72,2741059.24,2718097.9,2621211.61,2567299.04,2672316.0,2637043.39,2562814.31,2285181.21,2446535.9,2497946.69,2514354.7,2462626.94,2254832.69,2097837.17,2010-02-03
Sistema,Sistema,2387618.38,2189111.42,2214487.36,2175916.68,2291183.01,2512220.23,2272801.1,2356050.0,2581010.51,2779836.76,2876872.21,2795166.15,2887890.51,2894068.41,2908974.6,2856626.45,2781237.83,2641895.74,2624459.67,2839191.31,2677346.7,2946380.61,2741672.12,2630306.49,2010-02-04
Sistema,Sistema,2268872.95,2405751.65,2450910.72,2435981.39,2351280.83,2090880.08,2027437.14,2112396.57,2283666.71,2409637.48,2493323.49,2424120.52,2484422.44,2578205.85,2619830.19,2632880.67,2522273.59,2252968.41,2154421.84,2298229.98,2206994.27,2527015.91,2550236.94,2487024.01,2010-02-05
Sistema,Sistema,2403679.35,2211987.7,2210296.16,2156929.48,2133902.96,2115082.32,2106450.36,2167654.87,2422342.77,2532774.74,2475105.15,2513791.12,2527609.93,2478709.06,2321717.35,2231444.73,2249267.83,2287266.06,2704643.49,2717689.45,2377540.78,2296115.3,2530502.52,2437285.12,2010-02-06
Sistema,Sistema,2152246.5,1959372.54,1986686.93,2381554.91,2362373.73,2275437.44,2323113.32,2257925.91,2080065.77,2029044.17,2044272.25,2110177.74,2163855.24,2118651.57,2080501.9,2048712.07,2007261.12,1974868.64,2208902.94,2306138.99,2324564.69,2638295.37,2520778.3,2272754.19,2010-02-07
