Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,810.0036,810.0036,810.0056,810.0056,810.0036,810.0036,810.0056,810.0076,810.0106,810.0116,810.0116,810.0116,810.0116,810.0116,810.0126,810.0126,810.0126,810.0126,810.0136,810.0136,810.0136,810.0136,810.0116,810.0056,2015-11-04
Sistema,Sistema,809.6296,809.6296,809.6296,716.7076,809.6296,810.0036,810.0036,810.0056,810.0066,810.0066,810.0076,810.0076,810.0066,810.0066,810.0076,810.0116,810.0076,810.0086,810.0126,810.0116,810.0086,810.0076,810.0066,810.0036,2015-11-05
Sistema,Sistema,799.92647,799.92647,692.19247,692.19247,679.92647,799.92647,799.92647,804.92647,810.30347,810.30447,810.30447,810.30447,810.30347,810.30347,810.30447,810.30447,810.30347,810.30347,810.30447,810.30447,810.30347,810.30247,799.92647,799.92647,2015-11-06
Sistema,Sistema,650.00397,600.00397,600.00397,600.00397,600.00397,600.00397,650.00397,717.08197,800.00397,810.00397,810.00397,811.30397,810.00397,800.00397,800.00397,800.00397,800.00397,800.00397,822.81597,822.81497,810.00397,800.00397,717.08197,600.00397,2015-11-07
Sistema,Sistema,522.37234,501.20534,501.20534,501.20534,501.20534,501.20534,501.20534,501.20534,527.89634,550.20534,550.20534,550.20534,550.20534,550.20534,550.20534,550.20534,550.20534,550.20534,720.20534,720.20534,720.20534,599.20534,550.20534,550.20534,2015-11-08
Sistema,Sistema,551.73741,549.73741,551.73741,551.73741,549.73741,551.73741,551.73741,649.73741,649.73741,649.73741,799.73741,799.73741,799.73741,822.54841,799.73741,799.73741,799.73741,809.73741,822.54841,809.73741,809.73741,799.73741,649.73741,551.73741,2015-11-09
Sistema,Sistema,540.01774,522.85374,522.18474,515.06074,540.01774,552.01774,552.01774,552.01774,600.01774,600.01774,805.01774,805.01774,805.01774,805.01774,805.01774,822.83174,805.01774,810.01774,822.83274,822.83174,822.82974,805.01774,600.01774,552.01774,2015-11-10
Sistema,Sistema,552.2702,552.2702,552.2702,552.2702,552.2702,575.2702,575.2702,650.2702,805.2702,805.2702,810.2702,810.2702,805.2702,805.2702,805.2702,805.2702,805.2702,810.2702,819.2702,819.2702,810.2702,805.2702,650.2702,575.2702,2015-11-11
Sistema,Sistema,516.25632,470.25632,470.25632,470.25632,470.25632,552.25632,552.25632,552.25632,780.25632,780.25632,805.25632,823.06732,805.25632,805.25632,823.06732,823.06732,823.06732,823.06732,823.06732,823.06732,823.06732,823.06732,823.06932,552.25632,2015-11-12
Sistema,Sistema,530.1483,530.1483,535.1483,522.9843,530.1483,532.1483,532.1483,532.1483,552.1483,552.1483,822.9603,822.9603,822.9593,822.9593,822.9603,822.9593,822.9593,822.9593,822.9603,822.9603,822.9603,552.1483,552.1483,532.1483,2015-11-13
Sistema,Sistema,559.72997,551.72997,551.72997,551.72997,551.72997,551.72997,551.72997,789.72997,819.72997,822.54197,822.54297,822.54197,822.54197,819.72997,819.72997,819.72997,819.72997,822.54197,822.54397,822.54297,822.54197,822.54097,819.72997,789.72997,2015-11-14
Sistema,Sistema,822.4446,822.4446,822.4436,822.4436,822.4436,822.4436,822.4446,822.4436,822.4446,822.4446,822.4446,822.4446,822.4446,822.4446,822.4446,822.4446,822.4436,822.4446,822.4456,822.4486,822.4466,822.4446,822.4446,822.4426,2015-11-15
Sistema,Sistema,822.88133,822.88033,822.88033,822.88033,822.88033,822.88033,822.88033,822.88133,822.88133,822.88133,822.88133,822.88133,822.88133,822.88133,822.88133,822.88133,822.88133,822.88133,822.88433,822.88433,822.88433,822.88233,822.88133,822.88033,2015-11-16
Sistema,Sistema,821.6296,821.6296,821.6296,821.6296,821.6296,822.4416,822.4416,822.4436,822.4456,822.4466,822.4466,822.4466,822.4456,822.4466,822.4466,822.4456,822.4456,822.4456,822.4466,822.4466,822.4456,822.4436,822.4416,822.4416,2015-11-17
Sistema,Sistema,822.4396,822.4406,821.6296,821.6296,821.6296,822.4396,822.4396,822.4406,822.4406,822.4416,822.4426,822.4436,822.4436,822.4436,822.4446,822.4446,822.4436,822.4446,822.4456,822.4456,822.4446,822.4426,822.4396,822.4396,2015-11-18
Sistema,Sistema,822.4386,822.4386,822.4386,822.4386,822.4386,822.4386,822.4396,822.4396,822.4406,822.4406,822.4416,822.4436,822.4416,822.4416,822.4436,822.4446,822.4416,822.4416,822.4446,822.4446,822.4436,822.4416,822.4396,822.4396,2015-11-19
Sistema,Sistema,699.6296,699.6296,699.6296,699.6296,699.6296,822.4396,822.4396,822.4396,822.4406,822.4426,822.4446,822.4446,822.4436,822.4446,822.4446,822.4446,822.4446,822.4446,822.4456,822.4456,822.4446,822.4436,822.4396,822.4396,2015-11-20
Sistema,Sistema,822.4386,819.6296,819.6296,819.6296,819.6296,819.6296,819.6296,821.6296,822.1296,822.4386,822.4386,822.4386,822.4386,822.4386,822.4386,822.1296,822.1296,822.1296,822.4396,822.4396,822.4386,822.1296,821.6296,819.6296,2015-11-21
Sistema,Sistema,539.98449,539.98449,522.82049,499.98449,499.98449,499.98449,499.98449,499.98449,539.98449,539.98449,579.98449,579.98449,579.98449,579.98449,579.98449,579.98449,579.98449,579.98449,822.79649,822.79649,822.79649,822.79649,822.79549,579.98449,2015-11-22
Sistema,Sistema,579.64854,579.64854,530.02654,699.64854,579.64854,699.64854,599.64854,699.64854,822.45854,822.45854,822.45854,822.45854,822.45854,822.45854,822.45854,822.45854,822.45854,822.45854,822.45854,822.45854,822.45854,822.45854,822.45854,579.64854,2015-11-23
Sistema,Sistema,574.63929,574.63929,574.63929,574.63929,574.63929,574.63929,599.64029,749.64029,799.64029,799.64029,800.14029,800.14029,800.14029,800.14029,800.14029,800.14029,800.14029,800.14029,822.45429,822.45129,800.14029,799.64029,749.64029,599.64029,2015-11-24
Sistema,Sistema,809.93717,809.93717,800.43717,800.43717,809.93717,809.93717,822.74917,822.74817,822.74817,822.74817,822.74917,822.75017,822.74917,822.74917,822.75017,822.75017,822.75017,822.75017,822.75117,822.75017,822.75017,822.74817,822.74817,822.73717,2015-11-25
Sistema,Sistema,811.5796,811.5796,811.5796,789.6296,811.5796,811.5796,811.5796,822.4426,822.4446,822.4446,822.4466,822.4466,822.4466,822.4466,822.4466,822.4466,822.4466,822.4466,822.4466,822.4466,822.4466,822.4446,822.4426,811.5796,2015-11-26
Sistema,Sistema,890.20262,845.20262,795.20262,795.20262,890.20262,890.20262,890.20262,890.20262,985.20262,1030.61262,1030.61262,1035.20262,1035.20262,1035.20262,1045.20262,1045.20262,1030.61262,1030.61262,1030.61262,1035.20262,1030.61262,1030.61262,985.20262,890.20262,2015-09-28
