Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,6089840.33,5936767.41,5868710.15,5917469.42,6157092.83,6750010.71,7041790.81,7232815.62,7599281.08,7766776.42,7968297.97,8095550.39,7945543.46,7862381.91,7917822.53,7955015.89,7992268.5,8400901.39,9186363.67,9304580.45,8901377.55,8215348.0,7457770.17,6774854.42,2010-11-22
Sistema,Sistema,6321742.33,6154438.62,6119671.96,6128083.5,6369798.8,6941449.59,7199697.95,7368361.75,7718019.64,7803553.1,7974212.47,8117424.52,7991263.68,7911876.99,7976240.1,7989991.58,8025613.41,8484539.06,9262967.76,9368755.64,9008134.25,8223865.93,7443996.17,6750453.66,2010-11-23
Sistema,Sistema,6377135.28,6244938.08,6175917.06,6178791.5,6403512.68,6969760.49,7249125.96,7645678.97,7993653.32,8141231.9,8296771.37,8496168.3,8307027.97,8235594.1,8242745.68,8254339.38,8279802.26,8605865.08,9399644.11,9499514.04,9137587.91,8524342.17,7716357.09,6837099.42,2010-11-24
Sistema,Sistema,6381717.95,6243160.39,6163957.93,6164489.7,6397413.07,6941671.6,7192725.17,7544533.29,7962771.62,8120492.79,8310392.92,8454573.13,8235234.33,8061743.62,8164194.2,8227385.19,8241933.73,8496513.96,9330641.16,9456780.88,9088833.76,8484772.39,7678303.13,6839033.02,2010-11-25
Sistema,Sistema,6374895.6,6199836.31,6124138.25,6116538.55,6370793.53,6924617.27,7192912.91,7577146.39,7966208.06,8086468.69,8255223.32,8410321.44,8202343.08,8134759.06,8212979.09,8261440.71,8287426.25,8533577.63,9331872.86,9437719.62,9038448.12,8464936.42,7676693.89,6797503.59,2010-11-26
Sistema,Sistema,6640298.54,6523675.52,6310928.44,6290706.48,6720286.64,7374082.88,7639953.94,7756084.13,8126662.73,8262388.56,8497582.46,8677615.06,8436333.23,8342681.73,8399471.31,8377882.49,8411929.11,8557428.15,9443561.92,9626010.25,9266348.31,8704151.77,7847366.45,7135822.85,2010-09-28
Sistema,Sistema,6687229.78,6545602.29,6485876.75,6511752.64,6750350.94,7429919.48,7695884.15,7840028.34,8232124.1,8370848.52,8570211.45,8731797.43,8516956.15,8384454.47,8452148.03,8482646.61,8460787.34,8595726.78,9449428.01,9642633.14,9219107.65,8666112.78,7882918.52,7165669.94,2010-09-29
Sistema,Sistema,6748420.94,6574109.59,6481698.08,6511318.64,6758881.87,7450534.78,7669341.21,7853218.93,8191145.76,8355176.41,8547761.06,8642974.92,8509781.33,8388420.77,8411240.3,8419761.07,8397596.06,8636741.91,9430925.23,9582482.29,9249299.32,8704141.45,7915672.81,7152816.06,2010-09-30
Sistema,Sistema,6615209.04,6538220.3,6479020.29,6453423.49,6680792.02,7241160.33,7466700.18,7664704.36,8043355.88,8190207.66,8339187.6,8421018.8,8312524.28,8245219.93,8313267.22,8328273.81,8314521.55,8552941.4,9369793.27,9435060.97,9093098.98,8593415.11,7752019.45,7101462.65,2010-10-01
Sistema,Sistema,6662651.01,6513679.47,6456920.07,6449711.69,6585770.98,6766859.26,7044080.64,7355612.79,7740617.96,7935746.48,8102774.0,8200801.42,8137683.87,7932304.74,7820144.42,7723584.33,7681708.18,7974158.93,8897814.45,9030218.38,8713327.91,8192514.66,7560518.53,7006797.82,2010-10-02
